"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.532367458E0,1.335549504E-1,4.180611670E-1,9.189703315E-2,4.483939438E-1
1.542384458E0,1.293009520E-1,4.100521803E-1,9.723868966E-2,4.408138944E-1
1.552400458E0,1.239029914E-1,4.070262909E-1,9.855322540E-2,4.367322876E-1
1.562417458E0,1.203903928E-1,3.937945366E-1,1.039506868E-1,4.247042842E-1
1.572433458E0,1.105833054E-1,3.843914568E-1,1.001618057E-1,4.123322045E-1
1.582450458E0,1.055498943E-1,3.705891073E-1,1.022873074E-1,3.986724970E-1
1.592467458E0,9.503573924E-2,3.580080867E-1,9.658361226E-2,3.827923406E-1
1.602483458E0,9.255772084E-2,3.432848155E-1,9.459462017E-2,3.679124059E-1
1.612500458E0,8.510912955E-2,3.298270702E-1,8.884911239E-2,3.520278753E-1
1.622516458E0,8.184114844E-2,3.070978820E-1,8.150804043E-2,3.281015748E-1
1.632533458E0,7.393928617E-2,2.877050042E-1,7.281574607E-2,3.058485252E-1
1.642550458E0,6.727515161E-2,2.696346641E-1,6.550222635E-2,2.855159185E-1
1.652566458E0,6.439041346E-2,2.484289706E-1,5.659794062E-2,2.628048813E-1
1.662583458E0,5.839090422E-2,2.286879122E-1,4.381467775E-2,2.400570451E-1
1.672600458E0,5.195031688E-2,2.043407559E-1,3.329173103E-2,2.134533188E-1
1.682616458E0,4.704399034E-2,1.796528846E-1,2.238722891E-2,1.870547620E-1
1.692633583E0,4.152991250E-2,1.540263593E-1,1.178092323E-2,1.599613802E-1
1.702649583E0,3.937997669E-2,1.285454631E-1,-1.090168953E-3,1.344466701E-1
1.712666583E0,2.956223115E-2,1.025751084E-1,-1.223842707E-2,1.074493251E-1
1.722683583E0,2.986592799E-2,7.638196647E-2,-2.341876924E-2,8.529136656E-2
1.732699583E0,2.474413626E-2,5.043452606E-2,-3.626239672E-2,6.686460285E-2
1.742716583E0,1.848061569E-2,2.165670693E-2,-4.454798996E-2,5.286841705E-2
1.752732583E0,1.542730257E-2,-5.075838417E-3,-5.532367155E-2,5.765825556E-2
1.762749583E0,9.209928103E-3,-3.228821233E-2,-6.467800587E-2,7.287383532E-2
1.772766583E0,2.361875493E-3,-5.518926680E-2,-7.130474597E-2,9.019867196E-2
1.782782583E0,-3.233968513E-3,-7.967447490E-2,-8.156196773E-2,1.140650476E-1
1.792799583E0,-9.514234960E-3,-1.039590389E-1,-8.902867138E-2,1.372009721E-1
1.802815583E0,-1.652005315E-2,-1.238211766E-1,-9.404522181E-2,1.563620788E-1
1.812832583E0,-2.047138475E-2,-1.475600600E-1,-9.887033701E-2,1.787970706E-1
1.822849583E0,-2.914999798E-2,-1.769417971E-1,-1.005461216E-1,2.055909641E-1
1.832865583E0,-3.802018985E-2,-1.965863407E-1,-1.020420194E-1,2.247316130E-1
1.842882583E0,-4.674730450E-2,-2.166443318E-1,-1.016634032E-1,2.438350355E-1
1.852899583E0,-5.891555175E-2,-2.364832759E-1,-9.915603697E-2,2.631108164E-1
1.862915583E0,-6.419081241E-2,-2.544785738E-1,-9.227388352E-2,2.781982647E-1
1.872932583E0,-7.620833069E-2,-2.729531825E-1,-8.875931054E-2,2.969669421E-1
1.882948583E0,-8.335918188E-2,-2.917481661E-1,-7.830480486E-2,3.133646248E-1
1.892965583E0,-9.517642856E-2,-3.088755012E-1,-6.949533522E-2,3.305937528E-1
1.902982583E0,-1.025093570E-1,-3.225674033E-1,-5.866739899E-2,3.435109338E-1
1.912998583E0,-1.085885540E-1,-3.407224417E-1,-4.759556800E-2,3.607611321E-1
1.923015583E0,-1.189581826E-1,-3.489221036E-1,-3.546991572E-2,3.703455124E-1
1.933031583E0,-1.231057942E-1,-3.659799099E-1,-1.679290086E-2,3.864949321E-1
1.943048583E0,-1.345172524E-1,-3.763195872E-1,-4.756809212E-3,3.996672994E-1
1.953065583E0,-1.383436769E-1,-3.825066388E-1,1.064398512E-2,4.068950676E-1
1.963081583E0,-1.410655379E-1,-3.967908621E-1,2.913044393E-2,4.221268257E-1
1.973098583E0,-1.457617581E-1,-4.026207924E-1,4.525029287E-2,4.305781945E-1
1.983114583E0,-1.474283338E-1,-4.118299186E-1,6.008585170E-2,4.415306388E-1
1.993131583E0,-1.508622169E-1,-4.191112816E-1,8.080923557E-2,4.527071984E-1
2.003148583E0,-1.487804204E-1,-4.270459116E-1,9.729393572E-2,4.625688424E-1
2.013164583E0,-1.463833153E-1,-4.295396805E-1,1.137101948E-1,4.678273405E-1
2.023181583E0,-1.444578618E-1,-4.340111017E-1,1.276880950E-1,4.749083699E-1
2.033197583E0,-1.396061182E-1,-4.383144975E-1,1.436170042E-1,4.819079900E-1
2.043214583E0,-1.373261064E-1,-4.434697330E-1,1.591705233E-1,4.907740000E-1
2.053231583E0,-1.299832314E-1,-4.433413744E-1,1.706514210E-1,4.925130680E-1
2.063247583E0,-1.254243851E-1,-4.458417892E-1,1.785203665E-1,4.963624670E-1
2.073264583E0,-1.191566288E-1,-4.471360743E-1,1.892840713E-1,4.999574290E-1
2.083281583E0,-1.093880236E-1,-4.463621378E-1,1.945510954E-1,4.990541318E-1
2.093297583E0,-1.023785844E-1,-4.448598325E-1,2.001179010E-1,4.984263430E-1
2.103314583E0,-9.892557561E-2,-4.401772916E-1,2.013621181E-1,4.940536613E-1
2.113330583E0,-9.015631676E-2,-4.371471405E-1,2.038361877E-1,4.906882670E-1
2.123347583E0,-8.045021445E-2,-4.288607538E-1,2.011710405E-1,4.804826435E-1
2.133364583E0,-7.516489923E-2,-4.240218103E-1,1.994375885E-1,4.745730812E-1
2.143380583E0,-6.964155287E-2,-4.153620899E-1,1.938814074E-1,4.636438415E-1
2.153397583E0,-6.060091779E-2,-4.079102874E-1,1.848599464E-1,4.519252964E-1
2.163413583E0,-5.633414164E-2,-3.974474967E-1,1.804461181E-1,4.401123148E-1
2.173430583E0,-4.886743799E-2,-3.843154609E-1,1.696800292E-1,4.229393719E-1
2.183447583E0,-4.512406513E-2,-3.712627888E-1,1.565133184E-1,4.054240477E-1
2.193463583E0,-4.176422209E-2,-3.569365740E-1,1.433354616E-1,3.869018256E-1
2.203480583E0,-3.862740099E-2,-3.430084288E-1,1.285674125E-1,3.683428266E-1
2.213496583E0,-3.974646330E-2,-3.258899152E-1,1.092925221E-1,3.460186029E-1
2.223513583E0,-3.524921462E-2,-3.034825027E-1,9.921091050E-2,3.212272425E-1
2.233530583E0,-3.438102454E-2,-2.834880352E-1,8.150887489E-2,2.969700619E-1
2.243546583E0,-3.426647559E-2,-2.620986104E-1,6.437272578E-2,2.720546282E-1
2.253563583E0,-3.362172469E-2,-2.436141521E-1,4.453510419E-2,2.499232902E-1
2.263579583E0,-3.523778170E-2,-2.187325358E-1,2.831474505E-2,2.233547588E-1
2.273596583E0,-3.633313999E-2,-1.915334016E-1,8.809752762E-3,1.951480278E-1
2.283613583E0,-3.599094599E-2,-1.664470285E-1,-8.076173253E-3,1.704851491E-1
2.293629583E0,-3.746207431E-2,-1.389709264E-1,-2.732363716E-2,1.465022407E-1
2.303646583E0,-3.698529676E-2,-1.156200245E-1,-4.240912944E-2,1.285862998E-1
2.313662583E0,-3.899119049E-2,-8.797854185E-2,-6.015403569E-2,1.134858792E-1
2.323679583E0,-3.655045480E-2,-5.926484615E-2,-7.622364908E-2,1.032390547E-1
2.333696583E0,-3.978885710E-2,-2.983425558E-2,-8.947766572E-2,1.023693734E-1
2.343712583E0,-3.914570436E-2,-6.872890517E-4,-1.047636792E-1,1.118404534E-1
2.353729583E0,-3.561754897E-2,2.446280792E-2,-1.192526072E-1,1.268393594E-1
2.363745583E0,-3.674995899E-2,4.963961989E-2,-1.300841719E-1,1.440018858E-1
2.373762583E0,-3.158555925E-2,7.811707258E-2,-1.402308047E-1,1.635989094E-1
2.383779583E0,-2.761014923E-2,1.049371809E-1,-1.488677710E-1,1.842165723E-1
2.393795583E0,-2.728737332E-2,1.330444515E-1,-1.587116122E-1,2.088894508E-1
2.403812583E0,-2.128351107E-2,1.564269811E-1,-1.671919525E-1,2.299468139E-1
2.413828583E0,-1.586823910E-2,1.788646430E-1,-1.698950529E-1,2.472017203E-1
2.423845583E0,-1.038277708E-2,2.039421201E-1,-1.748424321E-1,2.688309254E-1
2.433862583E0,-1.773842494E-3,2.223581374E-1,-1.768779010E-1,2.841339114E-1
2.443878583E0,7.170128170E-3,2.439789027E-1,-1.778770387E-1,3.020221128E-1
2.453895583E0,1.523524523E-2,2.635414302E-1,-1.761595607E-1,3.173616060E-1
2.463911583E0,2.341470867E-2,2.840638459E-1,-1.769152433E-1,3.354691050E-1
2.473928583E0,2.902172692E-2,2.995448112E-1,-1.730595082E-1,3.471583903E-1
2.483945583E0,4.358815402E-2,3.143077791E-1,-1.669965684E-1,3.585765762E-1
2.493961583E0,5.111610889E-2,3.287751377E-1,-1.630718559E-1,3.705379575E-1
2.503978583E0,6.168028340E-2,3.440428078E-1,-1.552483886E-1,3.824551910E-1
2.513994583E0,7.117977738E-2,3.549127579E-1,-1.452455521E-1,3.900331996E-1
2.524011583E0,8.313496411E-2,3.682797849E-1,-1.372332424E-1,4.017143078E-1
2.534028583E0,9.135587513E-2,3.774250746E-1,-1.258093417E-1,4.081955087E-1
2.544044583E0,9.645018727E-2,3.881254196E-1,-1.139645129E-1,4.158508028E-1
2.554061583E0,1.060990840E-1,3.971815109E-1,-1.040386409E-1,4.240686348E-1
2.564077583E0,1.173638701E-1,4.037018120E-1,-8.930606395E-2,4.297964682E-1
2.574094583E0,1.204544678E-1,4.107072651E-1,-7.857378572E-2,4.351592539E-1
2.584111583E0,1.295311302E-1,4.186228514E-1,-6.662081182E-2,4.432400455E-1
2.594127583E0,1.332616806E-1,4.222687185E-1,-5.157288536E-2,4.457906556E-1
2.604144583E0,1.379342377E-1,4.253367186E-1,-3.900771216E-2,4.488415976E-1
2.614160583E0,1.403380185E-1,4.279495478E-1,-2.606661431E-2,4.511264161E-1
2.624177583E0,1.445036530E-1,4.302355051E-1,-1.295240782E-2,4.540392719E-1
2.634194583E0,1.451446712E-1,4.324917197E-1,1.539183315E-3,4.561999916E-1
2.644210583E0,1.438876987E-1,4.370273352E-1,1.121068187E-2,4.602415028E-1
2.654227583E0,1.457457989E-1,4.336704314E-1,2.462049760E-2,4.581681458E-1
2.664243583E0,1.484276354E-1,4.319075346E-1,3.533229977E-2,4.580646819E-1
2.674260583E0,1.440861523E-1,4.323983490E-1,4.347970709E-2,4.578423708E-1
2.684277167E0,1.406486928E-1,4.290276766E-1,5.295494571E-2,4.545888564E-1
2.694293167E0,1.380542368E-1,4.256614447E-1,6.033030525E-2,4.515377985E-1
2.704310167E0,1.361016184E-1,4.214839041E-1,6.470675021E-2,4.476151198E-1
2.714326167E0,1.296133697E-1,4.141213298E-1,7.021736354E-2,4.395754537E-1
2.724343167E0,1.256964505E-1,4.101372659E-1,7.364644110E-2,4.352424300E-1
2.734360167E0,1.226825565E-1,3.980017900E-1,7.778845727E-2,4.236832291E-1
2.744376167E0,1.174856424E-1,3.874430954E-1,7.865729183E-2,4.124342347E-1
2.754393167E0,1.107640937E-1,3.771827221E-1,8.057263494E-2,4.012822446E-1
2.764409167E0,1.048955545E-1,3.692073524E-1,7.718243450E-2,3.915025857E-1
2.774426167E0,1.007838994E-1,3.556247056E-1,7.356879115E-2,3.768802099E-1
2.784443167E0,9.946897626E-2,3.408802748E-1,7.239937782E-2,3.624018610E-1
2.794459167E0,9.091063589E-2,3.271383643E-1,6.344875693E-2,3.454127935E-1
2.804476167E0,8.200187981E-2,3.092409372E-1,6.115554273E-2,3.257211475E-1
2.814492167E0,7.886520773E-2,2.870722413E-1,5.440735817E-2,3.026389819E-1
2.824509167E0,7.012292743E-2,2.707651258E-1,4.567518085E-2,2.834028942E-1
2.834526167E0,6.474813819E-2,2.507341504E-1,3.897679970E-2,2.618761663E-1
2.844542167E0,6.202531233E-2,2.310697287E-1,2.838746272E-2,2.409278044E-1
2.854559167E0,5.590483546E-2,2.104581892E-1,2.087042294E-2,2.187545990E-1
2.864575167E0,5.023288354E-2,1.862285286E-1,1.066450309E-2,1.931790338E-1
2.874592167E0,4.531615600E-2,1.617112011E-1,1.769012306E-3,1.679499805E-1
2.884609167E0,3.805041686E-2,1.365187466E-1,-9.423135780E-3,1.420351995E-1
2.894625167E0,3.535183519E-2,1.119068787E-1,-2.147207595E-2,1.193061264E-1
2.904642167E0,2.925031073E-2,8.764795959E-2,-2.856324986E-2,9.671403590E-2
2.914658167E0,2.277669869E-2,6.431094557E-2,-3.695060685E-2,7.758880764E-2
2.924675167E0,1.854559593E-2,3.481917828E-2,-4.807665944E-2,6.219067042E-2
2.934692167E0,1.321927365E-2,7.641883567E-3,-5.499901623E-2,5.707923761E-2
2.944708167E0,5.919016898E-3,-1.371933054E-2,-6.208115816E-2,6.385393481E-2
2.954725167E0,2.211836982E-4,-3.880178183E-2,-6.821309030E-2,7.847708509E-2
2.964741167E0,-3.605054924E-3,-6.316202879E-2,-7.709152251E-2,9.972733399E-2
2.974758167E0,-9.574264288E-3,-8.682447672E-2,-7.796983421E-2,1.170873663E-1
2.984775167E0,-1.769695804E-2,-1.091383398E-1,-8.375300467E-2,1.387044531E-1
2.994791167E0,-2.366297133E-2,-1.351393163E-1,-8.457219601E-2,1.611676995E-1
3.004808167E0,-3.365290165E-2,-1.574210078E-1,-8.482729644E-2,1.819603300E-1
3.014824167E0,-4.160776362E-2,-1.748782843E-1,-8.522357792E-2,1.989388815E-1
3.024841167E0,-4.825838283E-2,-1.979275793E-1,-8.065717667E-2,2.191113377E-1
