"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.042969167E-1,-5.707275122E-2,-2.840278447E-1,-4.636914134E-1,5.467529994E-1
9.143139167E-1,-6.613709033E-2,-2.856028378E-1,-4.767054617E-1,5.596348747E-1
9.243309167E-1,-7.774007320E-2,-2.834513485E-1,-4.882086515E-1,5.698560111E-1
9.343479167E-1,-8.349143714E-2,-2.801543772E-1,-4.952489734E-1,5.750902892E-1
9.443649167E-1,-9.181891382E-2,-2.796160281E-1,-4.968882501E-1,5.775065101E-1
9.543809167E-1,-1.056479067E-1,-2.741794586E-1,-5.004579425E-1,5.803395626E-1
9.643979167E-1,-1.143147498E-1,-2.672920525E-1,-4.954013526E-1,5.744000379E-1
9.744149167E-1,-1.184748784E-1,-2.641068995E-1,-4.890193343E-1,5.682681238E-1
9.844319167E-1,-1.242042556E-1,-2.612832487E-1,-4.754016995E-1,5.565091276E-1
9.944479167E-1,-1.312291473E-1,-2.529771328E-1,-4.633977711E-1,5.440183941E-1
1.004464917E0,-1.352081448E-1,-2.478488684E-1,-4.411098361E-1,5.237253015E-1
1.014481917E0,-1.383322924E-1,-2.414405048E-1,-4.205174744E-1,5.042462561E-1
1.024498917E0,-1.387355030E-1,-2.322904170E-1,-3.955585957E-1,4.792420893E-1
1.034515917E0,-1.379738301E-1,-2.224732041E-1,-3.694694936E-1,4.528121145E-1
1.044531917E0,-1.366619915E-1,-2.135769874E-1,-3.372262716E-1,4.219160909E-1
1.054548917E0,-1.305148900E-1,-2.011245787E-1,-3.049783111E-1,3.879394320E-1
1.064565917E0,-1.259398162E-1,-1.910886467E-1,-2.732966244E-1,3.564642382E-1
1.074582917E0,-1.173090339E-1,-1.792338490E-1,-2.344712019E-1,3.175892419E-1
1.084598917E0,-1.130946800E-1,-1.653864980E-1,-1.963906288E-1,2.805572659E-1
1.094615917E0,-1.047155783E-1,-1.556031108E-1,-1.568077952E-1,2.444716038E-1
1.104632917E0,-9.078773856E-2,-1.452715099E-1,-1.179979518E-1,2.080138017E-1
1.114649917E0,-7.853320241E-2,-1.308150738E-1,-7.593571395E-2,1.704296925E-1
1.124665917E0,-6.526166946E-2,-1.166179851E-1,-3.720221668E-2,1.387185816E-1
1.134682917E0,-5.097221956E-2,-9.790049493E-2,4.690372385E-3,1.104747648E-1
1.144699917E0,-3.821274638E-2,-8.285176754E-2,4.479251802E-2,1.016415222E-1
1.154716917E0,-2.302314341E-2,-6.941398978E-2,8.428773284E-2,1.115920652E-1
1.164733917E0,-4.511021078E-3,-5.633427575E-2,1.246179715E-1,1.368339824E-1
1.174749917E0,7.406092249E-3,-4.025996476E-2,1.607773155E-1,1.659067815E-1
1.184766917E0,2.273169160E-2,-2.442802675E-2,2.007761449E-1,2.035301418E-1
1.194783917E0,3.936978802E-2,-1.000860706E-2,2.350321114E-1,2.385167621E-1
1.204800917E0,5.153067037E-2,6.002057344E-3,2.656733692E-1,2.706912887E-1
1.214816917E0,6.595354527E-2,2.101562731E-2,2.958970368E-1,3.038858060E-1
1.224833917E0,7.940104604E-2,3.560160846E-2,3.244846463E-1,3.359498271E-1
1.234850917E0,8.942944556E-2,5.090120435E-2,3.523988426E-1,3.671151081E-1
1.244867917E0,1.012583077E-1,6.732062250E-2,3.755513430E-1,3.947456425E-1
1.254884917E0,1.093734950E-1,8.099675179E-2,3.975197673E-1,4.201725843E-1
1.264900917E0,1.178898662E-1,9.518963844E-2,4.149308503E-1,4.417314776E-1
1.274917917E0,1.235690564E-1,1.103824377E-1,4.306696057E-1,4.614432831E-1
1.284934917E0,1.243495122E-1,1.207843870E-1,4.414773285E-1,4.742930538E-1
1.294951917E0,1.285993904E-1,1.369428635E-1,4.511123896E-1,4.886650582E-1
1.304967917E0,1.284880638E-1,1.465193033E-1,4.570054412E-1,4.968209557E-1
1.314984917E0,1.335866898E-1,1.589991450E-1,4.609525204E-1,5.055723072E-1
1.325001917E0,1.286505014E-1,1.691579670E-1,4.580811560E-1,5.049789251E-1
1.335018917E0,1.246022210E-1,1.780305654E-1,4.523702860E-1,5.018560265E-1
1.345034917E0,1.229675487E-1,1.892256141E-1,4.449936450E-1,4.989455833E-1
1.355051917E0,1.169661134E-1,1.977490634E-1,4.340392649E-1,4.910965763E-1
1.365068917E0,1.094677672E-1,2.053149641E-1,4.192080200E-1,4.794505089E-1
1.375085917E0,1.027627289E-1,2.121819258E-1,4.022780359E-1,4.662713440E-1
1.385101917E0,9.627594799E-2,2.175507843E-1,3.821731210E-1,4.501707413E-1
1.395118917E0,9.160636365E-2,2.249887139E-1,3.581085205E-1,4.327278125E-1
1.405135917E0,8.499944210E-2,2.287265658E-1,3.323391676E-1,4.122985198E-1
1.415152917E0,7.592391968E-2,2.349482477E-1,3.030654192E-1,3.909140174E-1
1.425169917E0,6.633301824E-2,2.369201034E-1,2.756092250E-1,3.694477631E-1
1.435185917E0,6.032172590E-2,2.373326272E-1,2.419093102E-1,3.442173745E-1
1.445202917E0,5.071768537E-2,2.389849275E-1,2.068045139E-1,3.200846547E-1
1.455219917E0,4.720817134E-2,2.413000315E-1,1.726979464E-1,3.004644694E-1
1.465236917E0,4.192000628E-2,2.409401834E-1,1.365295947E-1,2.800888950E-1
1.475252917E0,4.054501653E-2,2.390210927E-1,9.887010604E-2,2.618210820E-1
1.485269917E0,3.815873340E-2,2.393220216E-1,5.992056802E-2,2.496429319E-1
1.495286917E0,3.671103716E-2,2.370359749E-1,2.325150371E-2,2.409862777E-1
1.505303917E0,3.181590140E-2,2.349300086E-1,-1.404318400E-2,2.374901505E-1
1.515319917E0,3.209260479E-2,2.316718847E-1,-5.214369670E-2,2.396262977E-1
1.525336917E0,3.613530844E-2,2.294216156E-1,-8.524633944E-2,2.474004378E-1
1.535353917E0,3.911591694E-2,2.243221849E-1,-1.227700114E-1,2.586947493E-1
1.545370917E0,4.377277195E-2,2.204498351E-1,-1.560093462E-1,2.735929485E-1
1.555387917E0,4.824901372E-2,2.173224837E-1,-1.872628629E-1,2.909027485E-1
1.565403917E0,5.456791446E-2,2.133975774E-1,-2.159180194E-1,3.084424978E-1
1.575420917E0,5.974616483E-2,2.097080350E-1,-2.421903759E-1,3.258883894E-1
1.585437917E0,6.757385284E-2,2.011926770E-1,-2.661346793E-1,3.404003326E-1
1.595454917E0,7.557984442E-2,1.982759833E-1,-2.895390689E-1,3.589687325E-1
1.605470917E0,8.308834583E-2,1.946537495E-1,-3.057326078E-1,3.718416100E-1
1.615487917E0,9.083122015E-2,1.873473674E-1,-3.198441565E-1,3.816407094E-1
1.625504917E0,9.744057804E-2,1.812863350E-1,-3.320867717E-1,3.906930067E-1
1.635521917E0,1.040817052E-1,1.776846796E-1,-3.432475626E-1,4.002795723E-1
1.645537917E0,1.125123501E-1,1.690532714E-1,-3.439976871E-1,3.994652003E-1
1.655554917E0,1.170527712E-1,1.652058065E-1,-3.460741639E-1,4.009509155E-1
1.665571917E0,1.230942234E-1,1.605388373E-1,-3.482078314E-1,4.027078345E-1
1.675588917E0,1.261781752E-1,1.561464816E-1,-3.384012878E-1,3.934692964E-1
1.685604917E0,1.306564361E-1,1.500145197E-1,-3.307406306E-1,3.859596160E-1
1.695621917E0,1.317565888E-1,1.400226057E-1,-3.192168772E-1,3.726466738E-1
1.705638917E0,1.288338453E-1,1.367452592E-1,-3.046362698E-1,3.579115568E-1
1.715655917E0,1.279406250E-1,1.287469864E-1,-2.885893881E-1,3.409229018E-1
1.725671917E0,1.255474836E-1,1.248818934E-1,-2.697320580E-1,3.226655251E-1
1.735688917E0,1.198480502E-1,1.170777678E-1,-2.475697547E-1,2.989340100E-1
1.745705917E0,1.130848601E-1,1.161072999E-1,-2.216665000E-1,2.745999416E-1
1.755722917E0,1.064501256E-1,1.072970182E-1,-1.973140240E-1,2.485500018E-1
1.765739917E0,9.750561416E-2,9.904780984E-2,-1.673571318E-1,2.175459101E-1
1.775755917E0,8.777468652E-2,9.242985398E-2,-1.391473413E-1,1.887052095E-1
1.785772292E0,7.681423426E-2,8.655080944E-2,-1.095517874E-1,1.593520107E-1
1.795789292E0,6.366939843E-2,7.744173706E-2,-7.556212693E-2,1.255414273E-1
1.805806292E0,5.221949518E-2,6.917128712E-2,-4.541377351E-2,9.784658125E-2
1.815822292E0,3.855001926E-2,6.425482780E-2,-1.378793456E-2,7.618985510E-2
1.825839292E0,2.157009579E-2,5.246432126E-2,1.802606508E-2,5.952069438E-2
1.835856292E0,4.738118965E-3,4.714252427E-2,4.941381514E-2,6.845869187E-2
1.845873292E0,-7.285252679E-3,3.775222972E-2,8.472836763E-2,9.304408652E-2
1.855889292E0,-2.224795707E-2,3.238542750E-2,1.102547646E-1,1.170465746E-1
1.865906292E0,-3.645449877E-2,2.085075527E-2,1.410382688E-1,1.471580026E-1
1.875923292E0,-4.870130867E-2,1.194247883E-2,1.703162640E-1,1.775445580E-1
1.885940292E0,-6.359878927E-2,1.436250284E-3,1.964301765E-1,2.064744126E-1
1.895956292E0,-7.483413070E-2,-6.950310431E-3,2.207477689E-1,2.331909762E-1
1.905973292E0,-8.696670085E-2,-1.601706259E-2,2.452217340E-1,2.606788296E-1
1.915990292E0,-9.611359239E-2,-2.557727881E-2,2.692181468E-1,2.870024920E-1
1.926007292E0,-1.041794568E-1,-3.233275935E-2,2.865990996E-1,3.066558502E-1
1.936023292E0,-1.117654741E-1,-4.461392760E-2,2.996240854E-1,3.228877766E-1
1.946040292E0,-1.189190820E-1,-5.741283298E-2,3.172723353E-1,3.436563926E-1
1.956057292E0,-1.222482994E-1,-6.861914694E-2,3.262722194E-1,3.551151858E-1
1.966074292E0,-1.248923317E-1,-7.790707052E-2,3.334448040E-1,3.644901143E-1
1.976090292E0,-1.268026233E-1,-8.683957905E-2,3.398747444E-1,3.730078547E-1
1.986107292E0,-1.270923465E-1,-9.738055617E-2,3.392818272E-1,3.751634251E-1
1.996124292E0,-1.274755746E-1,-1.069727316E-1,3.394472003E-1,3.780444276E-1
2.006141292E0,-1.258250326E-1,-1.170994341E-1,3.349917829E-1,3.765152200E-1
2.016158292E0,-1.189112142E-1,-1.270133108E-1,3.293653131E-1,3.724966677E-1
2.026174292E0,-1.151863486E-1,-1.370145828E-1,3.184508979E-1,3.653106420E-1
2.036191292E0,-1.107729599E-1,-1.464435011E-1,3.040448129E-1,3.551895211E-1
2.046208292E0,-1.028099358E-1,-1.573057473E-1,2.881798446E-1,3.440386662E-1
2.056225292E0,-9.753154963E-2,-1.676614583E-1,2.672519386E-1,3.302216929E-1
2.066241292E0,-8.966072649E-2,-1.775781810E-1,2.466157973E-1,3.168476096E-1
2.076258292E0,-8.381881565E-2,-1.848616600E-1,2.217080444E-1,3.005892283E-1
2.086275292E0,-7.438044995E-2,-1.940989941E-1,1.969008893E-1,2.863159637E-1
2.096292292E0,-6.584395468E-2,-2.012543827E-1,1.657690704E-1,2.689203184E-1
2.106308292E0,-6.096516177E-2,-2.099225372E-1,1.337859184E-1,2.562867428E-1
2.116325292E0,-5.350671336E-2,-2.145724148E-1,1.001001224E-1,2.427433296E-1
2.126342292E0,-4.786536470E-2,-2.229513228E-1,6.752229482E-2,2.378185144E-1
2.136359292E0,-4.524508119E-2,-2.279575318E-1,3.063858114E-2,2.344151794E-1
2.146375292E0,-3.912147880E-2,-2.348183095E-1,-4.314956721E-3,2.380939887E-1
2.156392292E0,-3.846048564E-2,-2.393028140E-1,-4.192518443E-2,2.459731019E-1
2.166409292E0,-3.310278431E-2,-2.447041124E-1,-7.898744196E-2,2.592583903E-1
2.176426292E0,-3.558911011E-2,-2.471619397E-1,-1.184472367E-1,2.763790099E-1
2.186442292E0,-3.557686135E-2,-2.513747811E-1,-1.537152082E-1,2.967884076E-1
2.196459292E0,-3.776784241E-2,-2.569650412E-1,-1.881360412E-1,3.207064269E-1
2.206476292E0,-3.989200294E-2,-2.563935816E-1,-2.218326926E-1,3.413777733E-1
2.216493292E0,-4.482577741E-2,-2.581507564E-1,-2.583068013E-1,3.679314704E-1
2.226509292E0,-4.701695591E-2,-2.593436241E-1,-2.881176174E-1,3.904887591E-1
2.236526292E0,-5.309775099E-2,-2.586597502E-1,-3.169002533E-1,4.124924340E-1
2.246543292E0,-6.158059835E-2,-2.589619160E-1,-3.438755274E-1,4.348606930E-1
2.256560292E0,-6.748775393E-2,-2.576580048E-1,-3.680253327E-1,4.542960377E-1
2.266576292E0,-7.437536120E-2,-2.562802732E-1,-3.894585669E-1,4.721114785E-1
2.276593292E0,-8.147268742E-2,-2.533382773E-1,-4.085685909E-1,4.875924272E-1
2.286610292E0,-8.942575753E-2,-2.511956990E-1,-4.249455035E-1,5.016721302E-1
2.296627292E0,-9.524317086E-2,-2.458219975E-1,-4.391574562E-1,5.122099056E-1
2.306643292E0,-1.027668640E-1,-2.410266995E-1,-4.450326562E-1,5.164387314E-1
2.316660292E0,-1.062268466E-1,-2.384216040E-1,-4.480881095E-1,5.185672165E-1
2.326677292E0,-1.142063960E-1,-2.322324514E-1,-4.512582719E-1,5.202009615E-1
2.336694292E0,-1.216350198E-1,-2.232671976E-1,-4.500827491E-1,5.169311372E-1
2.346710292E0,-1.249187738E-1,-2.157125473E-1,-4.453962147E-1,5.104061042E-1
2.356727292E0,-1.268913746E-1,-2.079539597E-1,-4.390893281E-1,5.021411239E-1
2.366744292E0,-1.293123364E-1,-1.991494596E-1,-4.262495041E-1,4.879250223E-1
2.376761292E0,-1.275511831E-1,-1.920017898E-1,-4.114058316E-1,4.715811169E-1
2.386777292E0,-1.259552538E-1,-1.811688840E-1,-3.912179470E-1,4.491529501E-1
2.396794292E0,-1.230196506E-1,-1.722158790E-1,-3.737920821E-1,4.295493732E-1
2.406811292E0,-1.196669713E-1,-1.598131955E-1,-3.478729725E-1,4.010935632E-1
2.416828292E0,-1.152336076E-1,-1.465863287E-1,-3.242552578E-1,3.740425221E-1
2.426844292E0,-1.099808067E-1,-1.358139217E-1,-2.950472534E-1,3.429199336E-1
2.436861292E0,-1.004259214E-1,-1.227846667E-1,-2.639194131E-1,3.079202765E-1
2.446878292E0,-8.646904677E-2,-1.087861508E-1,-2.344537973E-1,2.725434016E-1
2.456895292E0,-7.680789381E-2,-9.585756809E-2,-1.999946237E-1,2.347040166E-1
2.466911292E0,-6.882552803E-2,-8.114471287E-2,-1.622512043E-1,1.940280161E-1
2.476928292E0,-5.406043306E-2,-6.535376608E-2,-1.276751161E-1,1.532794194E-1
2.486945292E0,-3.862499446E-2,-5.069140717E-2,-8.973203599E-2,1.100606526E-1
2.496962292E0,-2.599548548E-2,-3.831809759E-2,-5.227947235E-2,6.983684628E-2
2.506978292E0,-1.174469199E-2,-2.098212019E-2,-1.357296482E-2,2.761181869E-2
2.516995292E0,4.207110032E-3,-7.778966334E-3,2.506098151E-2,2.657564461E-2
2.527012292E0,1.669781841E-2,8.521295153E-3,6.321571022E-2,6.593675477E-2
2.537029292E0,3.306827322E-2,2.655169368E-2,1.004280597E-1,1.090151288E-1
2.547045292E0,4.289821535E-2,4.234942794E-2,1.381116360E-1,1.506935796E-1
2.557062292E0,6.200399995E-2,5.864157900E-2,1.762496978E-1,1.958246327E-1
2.567079292E0,7.075382024E-2,6.970062852E-2,2.077604979E-1,2.302796239E-1
2.577096292E0,8.011642843E-2,8.652860671E-2,2.410334945E-1,2.683337238E-1
2.587112292E0,9.421091527E-2,1.037663594E-1,2.735183239E-1,3.073360171E-1
2.597129292E0,1.019556522E-1,1.155327335E-1,3.027276099E-1,3.396862866E-1
2.607146292E0,1.096420661E-1,1.287196577E-1,3.303733468E-1,3.711289280E-1
2.617163292E0,1.191531569E-1,1.453225166E-1,3.543247879E-1,4.010762570E-1
2.627179292E0,1.240038499E-1,1.548521072E-1,3.778271973E-1,4.267429213E-1
2.637196292E0,1.265690029E-1,1.695154756E-1,3.985218406E-1,4.511927153E-1
2.647213292E0,1.300643384E-1,1.805546582E-1,4.126085043E-1,4.687883259E-1
2.657230292E0,1.305535734E-1,1.915931851E-1,4.285840094E-1,4.872744988E-1
2.667246292E0,1.327250600E-1,2.022307664E-1,4.395558536E-1,5.017196158E-1
2.677263292E0,1.282967627E-1,2.113398463E-1,4.490998089E-1,5.126550773E-1
2.687280292E0,1.254455298E-1,2.185539603E-1,4.541042745E-1,5.193391056E-1
2.697297292E0,1.234095469E-1,2.273913920E-1,4.549738169E-1,5.233908057E-1
2.707313292E0,1.145927161E-1,2.372453660E-1,4.515740275E-1,5.228154135E-1
2.717330292E0,1.094405651E-1,2.425336093E-1,4.454785585E-1,5.188939536E-1
2.727347292E0,1.033399180E-1,2.491830885E-1,4.389835298E-1,5.152454655E-1
2.737364292E0,9.543804824E-2,2.524779439E-1,4.278075695E-1,5.058387586E-1
2.747380292E0,8.939418197E-2,2.551653087E-1,4.115594029E-1,4.924244071E-1
2.757397292E0,8.359248191E-2,2.605952322E-1,3.928110003E-1,4.787463421E-1
2.767414292E0,7.625007629E-2,2.611146271E-1,3.735813200E-1,4.621232794E-1
2.777431292E0,6.641741842E-2,2.635508776E-1,3.488168716E-1,4.422030625E-1
2.787447917E0,5.962390825E-2,2.610947490E-1,3.225265741E-1,4.192241279E-1
2.797464917E0,5.410211161E-2,2.619504333E-1,2.930802703E-1,3.967884988E-1
2.807481917E0,5.106003210E-2,2.618395388E-1,2.639245987E-1,3.752642599E-1
2.817498917E0,4.110859707E-2,2.579052448E-1,2.302574515E-1,3.481716905E-1
2.827514917E0,3.988042101E-2,2.579278052E-1,1.962199211E-1,3.265263513E-1
2.837531917E0,3.525557369E-2,2.534425259E-1,1.583859921E-1,3.009355278E-1
2.847548917E0,3.467018530E-2,2.511917949E-1,1.240688488E-1,2.822984570E-1
2.857565917E0,3.222673386E-2,2.440816909E-1,8.687701076E-2,2.610786265E-1
2.867581917E0,3.241134435E-2,2.370947748E-1,4.945966601E-2,2.443577010E-1
2.877598917E0,3.619143367E-2,2.303194404E-1,1.549317688E-2,2.336598019E-1
2.887615917E0,3.750773892E-2,2.261057496E-1,-2.241527662E-2,2.302891337E-1
2.897632917E0,4.077463970E-2,2.240199596E-1,-5.563821271E-2,2.343994971E-1
2.907648917E0,4.375078902E-2,2.154112458E-1,-9.284914285E-2,2.386149612E-1
2.917665917E0,5.255679786E-2,2.044203728E-1,-1.220115647E-1,2.437964884E-1
2.927682917E0,5.826734379E-2,1.976884902E-1,-1.540773958E-1,2.573240494E-1
2.937699917E0,6.180535257E-2,1.879948527E-1,-1.818941236E-1,2.687888361E-1
2.947715917E0,6.916638464E-2,1.818404347E-1,-2.113424689E-1,2.872552377E-1
2.957732917E0,7.391240448E-2,1.751481742E-1,-2.336805314E-1,3.012416259E-1
2.967749917E0,8.253598213E-2,1.666833162E-1,-2.572255433E-1,3.174279388E-1
2.977766917E0,9.071028978E-2,1.570003331E-1,-2.754317224E-1,3.297576306E-1
2.987782917E0,9.874998033E-2,1.493364573E-1,-2.923008800E-1,3.427721408E-1
2.997799917E0,1.013092771E-1,1.387557238E-1,-3.099214137E-1,3.543557579E-1
3.007816917E0,1.064028889E-1,1.322742552E-1,-3.189379275E-1,3.613024425E-1
3.017833917E0,1.133191213E-1,1.230517402E-1,-3.275071979E-1,3.677552429E-1
3.027849917E0,1.169893220E-1,1.121311933E-1,-3.308287263E-1,3.683850596E-1
