"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.317350167E0,9.852366522E-3,8.496353403E-3,4.265719280E-2,4.459700937E-2
1.327366167E0,5.769124255E-3,1.487326343E-2,4.996816814E-2,5.245297500E-2
1.337382167E0,9.518322535E-3,2.129361033E-2,6.101629138E-2,6.532230950E-2
1.347399167E0,1.376566198E-2,3.005436435E-2,6.692719460E-2,7.464588162E-2
1.357415042E0,1.196563151E-2,3.904519603E-2,7.871700823E-2,8.867959774E-2
1.367431042E0,1.348844357E-2,4.392027482E-2,8.380623907E-2,9.557413017E-2
1.377447042E0,1.493800245E-2,5.478544161E-2,9.068065882E-2,1.069933195E-1
1.387463042E0,1.756357588E-2,5.522136018E-2,9.777227044E-2,1.136542770E-1
1.397480042E0,1.648446359E-2,6.686922908E-2,1.019992381E-1,1.230734574E-1
1.407496042E0,1.817565225E-2,7.286615670E-2,1.087343097E-1,1.321475737E-1
1.417512042E0,1.856793649E-2,7.806837559E-2,1.130931005E-1,1.386704327E-1
1.427528042E0,1.831322722E-2,8.569233865E-2,1.164179742E-1,1.457110014E-1
1.437544042E0,1.999155246E-2,9.189457446E-2,1.215133965E-1,1.536547445E-1
1.447561042E0,1.733841933E-2,9.909737855E-2,1.227870211E-1,1.587374051E-1
1.457577042E0,1.957254484E-2,1.071385294E-1,1.237894297E-1,1.648804776E-1
1.467593042E0,1.977030002E-2,1.103749797E-1,1.238053590E-1,1.670367260E-1
1.477609042E0,1.907787658E-2,1.173396781E-1,1.255697012E-1,1.729170763E-1
1.487626042E0,1.893306524E-2,1.237806827E-1,1.254141778E-1,1.772253773E-1
1.497642042E0,1.803611219E-2,1.268483847E-1,1.183362976E-1,1.744112765E-1
1.507658042E0,1.776671037E-2,1.320019960E-1,1.234363392E-1,1.815949140E-1
1.517674042E0,1.397996116E-2,1.359333694E-1,1.153975874E-1,1.788572711E-1
1.527690042E0,1.790774800E-2,1.392683089E-1,1.130118445E-1,1.802443516E-1
1.537707042E0,1.577588730E-2,1.451272517E-1,1.064466164E-1,1.806700859E-1
1.547723042E0,1.544400211E-2,1.502499133E-1,1.006488726E-1,1.815041300E-1
1.557739042E0,1.591671258E-2,1.545975208E-1,9.405595064E-2,1.816597287E-1
1.567755042E0,1.534427423E-2,1.596255302E-1,8.925691247E-2,1.835280716E-1
1.577771042E0,1.187390834E-2,1.618921459E-1,7.943384349E-2,1.807202039E-1
1.587788042E0,1.023205929E-2,1.623303145E-1,7.325348258E-2,1.783869355E-1
1.597804042E0,1.172955520E-2,1.661761850E-1,6.379233301E-2,1.783860103E-1
1.607820042E0,1.153001003E-2,1.673183143E-1,5.496770889E-2,1.764930833E-1
1.617836042E0,1.012519188E-2,1.702105105E-1,4.469802976E-2,1.762726617E-1
1.627852042E0,1.117750909E-2,1.722549349E-1,3.592890128E-2,1.763167186E-1
1.637869042E0,1.042383444E-2,1.742834747E-1,2.337582596E-2,1.761528175E-1
1.647885042E0,8.472049609E-3,1.783959121E-1,1.473821141E-2,1.792040511E-1
1.657901042E0,1.120898034E-2,1.760597825E-1,4.050679971E-3,1.764627334E-1
1.667917042E0,9.410328232E-3,1.778321117E-1,-6.820525508E-3,1.782114862E-1
1.677933042E0,1.085775625E-2,1.774331629E-1,-1.491467096E-2,1.783896454E-1
1.687950042E0,1.090669539E-2,1.795108169E-1,-2.505732700E-2,1.815790710E-1
1.697966042E0,1.001560222E-2,1.777837574E-1,-3.519438207E-2,1.815103888E-1
1.707982042E0,1.146586519E-2,1.795393229E-1,-4.428232089E-2,1.852748187E-1
1.717998042E0,1.150048710E-2,1.788210720E-1,-5.474215373E-2,1.873657930E-1
1.728014042E0,1.278126426E-2,1.786390692E-1,-6.580705196E-2,1.908031600E-1
1.738031042E0,1.423668209E-2,1.785312146E-1,-7.364793122E-2,1.936494138E-1
1.748047042E0,1.379244961E-2,1.779523492E-1,-8.165703714E-2,1.962782259E-1
1.758063042E0,1.465664525E-2,1.756926477E-1,-8.893785626E-2,1.974656071E-1
1.768079042E0,1.927950978E-2,1.767093539E-1,-9.834126383E-2,2.031474820E-1
1.778096042E0,1.907551289E-2,1.741258204E-1,-1.045847833E-1,2.040138560E-1
1.788112042E0,1.932675764E-2,1.714311093E-1,-1.109408587E-1,2.051097826E-1
1.798128042E0,2.138831094E-2,1.689559668E-1,-1.156479865E-1,2.058592611E-1
1.808144042E0,2.247413620E-2,1.690456569E-1,-1.202869043E-1,2.086874703E-1
1.818160042E0,2.353380807E-2,1.653380096E-1,-1.228262335E-1,2.073084204E-1
1.828177042E0,2.557174861E-2,1.626029611E-1,-1.268236935E-1,2.077928933E-1
1.838193042E0,2.800534479E-2,1.586707979E-1,-1.307950020E-1,2.075284414E-1
1.848209042E0,2.700945176E-2,1.593317986E-1,-1.295388192E-1,2.071145533E-1
1.858225042E0,2.886700816E-2,1.574875414E-1,-1.326752156E-1,2.079383147E-1
1.868241042E0,2.613545023E-2,1.493198872E-1,-1.307499260E-1,2.001874961E-1
1.878258042E0,2.756157331E-2,1.485893875E-1,-1.295560300E-1,1.990557995E-1
1.888274042E0,2.815280110E-2,1.425047964E-1,-1.278939992E-1,1.935382966E-1
1.898290042E0,2.793122642E-2,1.410307437E-1,-1.284170449E-1,1.927712673E-1
1.908306042E0,2.725290507E-2,1.340155452E-1,-1.223939583E-1,1.835297475E-1
1.918322042E0,2.888622135E-2,1.312211007E-1,-1.199110970E-1,1.800890397E-1
1.928339042E0,2.733631060E-2,1.278316826E-1,-1.154289097E-1,1.743904990E-1
1.938355042E0,2.564440295E-2,1.229770035E-1,-1.076532751E-1,1.654394343E-1
1.948371042E0,2.519226074E-2,1.164630577E-1,-1.022654325E-1,1.570239233E-1
1.958387042E0,2.468306385E-2,1.096456349E-1,-9.564428031E-2,1.475779362E-1
1.968403042E0,2.383410931E-2,1.078833044E-1,-8.602173626E-2,1.400236096E-1
1.978420042E0,2.278801985E-2,1.003881097E-1,-8.027277142E-2,1.305403549E-1
1.988436042E0,2.170227841E-2,9.698154032E-2,-7.414622605E-2,1.239922211E-1
1.998452042E0,1.978986338E-2,8.924585581E-2,-6.206932664E-2,1.104946278E-1
2.008468042E0,1.715356298E-2,8.493303508E-2,-5.483821407E-2,1.025431367E-1
2.018484042E0,1.268877462E-2,7.909511775E-2,-4.186569154E-2,9.038682858E-2
2.028501042E0,1.318944059E-2,7.190916687E-2,-3.286843002E-2,8.015749070E-2
2.038517042E0,9.183247574E-3,6.525259465E-2,-2.173215151E-2,6.938673903E-2
2.048533042E0,7.501619402E-3,5.966807157E-2,-1.178826578E-2,6.128226716E-2
2.058549042E0,4.141487880E-4,5.322828144E-2,-8.282931522E-4,5.323633659E-2
2.068565042E0,6.486226339E-4,4.655182734E-2,8.368982933E-3,4.730257092E-2
2.078582042E0,-4.459365446E-4,3.858817741E-2,1.972763240E-2,4.334080959E-2
2.088598042E0,-3.115659580E-3,3.276595101E-2,2.753006667E-2,4.290943312E-2
2.098614042E0,-7.713074330E-3,2.548220381E-2,4.198810086E-2,4.971755063E-2
2.108630042E0,-1.072756108E-2,1.847815514E-2,5.143828318E-2,5.569936948E-2
2.118646042E0,-1.257393043E-2,1.097230334E-2,5.730549246E-2,5.968596680E-2
2.128663042E0,-1.590064727E-2,4.468255676E-3,7.067070156E-2,7.257509181E-2
2.138679042E0,-1.900882274E-2,-2.856767736E-3,7.888575643E-2,8.119395933E-2
2.148695042E0,-2.031505480E-2,-8.011593483E-3,8.997577429E-2,9.258794220E-2
2.158711042E0,-2.301656641E-2,-1.625167951E-2,9.431459755E-2,9.843334154E-2
2.168727042E0,-2.565990388E-2,-2.330790646E-2,1.011139601E-1,1.068911695E-1
2.178744042E0,-2.666151896E-2,-3.012426570E-2,1.077670678E-1,1.150306433E-1
2.188760042E0,-2.533078007E-2,-3.938278928E-2,1.168491170E-1,1.258823604E-1
2.198776042E0,-3.053246625E-2,-4.369471222E-2,1.199005693E-1,1.312158752E-1
2.208792042E0,-3.257124871E-2,-5.024441332E-2,1.263241917E-1,1.397969553E-1
2.218808042E0,-3.216671571E-2,-5.650443956E-2,1.319626421E-1,1.471108024E-1
2.228825042E0,-3.462554514E-2,-6.430900842E-2,1.350987256E-1,1.535781319E-1
2.238841042E0,-3.402473405E-2,-7.011070102E-2,1.353629082E-1,1.561931812E-1
2.248857042E0,-3.304384649E-2,-7.911326736E-2,1.384738386E-1,1.628674579E-1
2.258873042E0,-3.242066503E-2,-8.427233994E-2,1.379151046E-1,1.648438743E-1
2.268889042E0,-3.352284431E-2,-8.955692500E-2,1.401919723E-1,1.696997731E-1
2.278905042E0,-3.609519079E-2,-9.488724172E-2,1.371780783E-1,1.706583622E-1
2.288922042E0,-3.366489708E-2,-1.015189737E-1,1.365643591E-1,1.734625363E-1
2.298938042E0,-3.180174902E-2,-1.080735400E-1,1.333792061E-1,1.745888138E-1
2.308954042E0,-3.264741600E-2,-1.132486835E-1,1.284440756E-1,1.743244063E-1
2.318970042E0,-3.087721020E-2,-1.187672839E-1,1.269785315E-1,1.765860053E-1
2.328986042E0,-2.771364152E-2,-1.232150346E-1,1.222575456E-1,1.757751351E-1
2.339003042E0,-2.859541401E-2,-1.282662451E-1,1.152907163E-1,1.748195544E-1
2.349019042E0,-2.608228102E-2,-1.321979016E-1,1.120086834E-1,1.752213335E-1
2.359034417E0,-2.521622181E-2,-1.383018643E-1,1.045481041E-1,1.751958035E-1
2.369050417E0,-2.132683806E-2,-1.425113380E-1,9.630522132E-2,1.733176596E-1
2.379066417E0,-2.070765384E-2,-1.462035328E-1,8.908326179E-2,1.724532037E-1
2.389083417E0,-1.942677610E-2,-1.482852548E-1,7.978177071E-2,1.695023521E-1
2.399099417E0,-1.858148910E-2,-1.564744860E-1,7.355476916E-2,1.738960625E-1
2.409115417E0,-1.579903252E-2,-1.590538621E-1,6.263300776E-2,1.716701318E-1
2.419131417E0,-1.766297966E-2,-1.617436558E-1,5.363791808E-2,1.713184675E-1
2.429147417E0,-1.605772972E-2,-1.658062339E-1,4.030466825E-2,1.713885182E-1
2.439164417E0,-1.169600524E-2,-1.683556736E-1,3.166191280E-2,1.717058708E-1
2.449180417E0,-1.289346628E-2,-1.695076823E-1,2.279158868E-2,1.715183732E-1
2.459196417E0,-1.091899909E-2,-1.732267886E-1,1.096555591E-2,1.739166130E-1
2.469212417E0,-9.238864295E-3,-1.760800332E-1,7.805183996E-4,1.763239743E-1
2.479228417E0,-9.415165521E-3,-1.788728833E-1,-1.157894544E-2,1.794943612E-1
2.489244417E0,-5.957899615E-3,-1.801288426E-1,-1.814532280E-2,1.811384808E-1
2.499261417E0,-5.515015684E-3,-1.807719767E-1,-3.028454259E-2,1.833741434E-1
2.509277417E0,-5.775906611E-3,-1.794215143E-1,-4.006988928E-2,1.839321530E-1
2.519293417E0,-5.207321607E-3,-1.820183545E-1,-5.085143074E-2,1.890599524E-1
2.529309417E0,-5.469322670E-3,-1.826461256E-1,-6.064116210E-2,1.925275856E-1
2.539325417E0,-7.100508548E-3,-1.841412187E-1,-6.624419242E-2,1.958231311E-1
2.549342417E0,-5.962701980E-3,-1.856353283E-1,-7.709803432E-2,2.010973292E-1
2.559358417E0,-8.218399249E-3,-1.863048524E-1,-8.505129814E-2,2.049652737E-1
2.569374417E0,-6.467263214E-3,-1.821437925E-1,-9.429291636E-2,2.052056060E-1
2.579390417E0,-4.432607908E-3,-1.815320700E-1,-9.929539263E-2,2.069616280E-1
2.589406417E0,-5.500688683E-3,-1.832971275E-1,-1.057876050E-1,2.117052477E-1
2.599423417E0,-6.560360547E-3,-1.845461428E-1,-1.108215079E-1,2.153641655E-1
2.609439417E0,-1.006125752E-2,-1.809580326E-1,-1.174512208E-1,2.159671913E-1
2.619455417E0,-9.074289352E-3,-1.777111143E-1,-1.229240149E-1,2.162727359E-1
2.629471417E0,-8.709328249E-3,-1.771530509E-1,-1.228206083E-1,2.157404869E-1
2.639487417E0,-9.893103503E-3,-1.732206196E-1,-1.265857816E-1,2.147724764E-1
2.649503417E0,-1.097914390E-2,-1.731262803E-1,-1.285855025E-1,2.159339760E-1
2.659520417E0,-1.192190219E-2,-1.707717776E-1,-1.281908154E-1,2.138644827E-1
2.669536417E0,-1.131889131E-2,-1.656841040E-1,-1.291427761E-1,2.103739438E-1
2.679552417E0,-1.389390137E-2,-1.643282920E-1,-1.295784712E-1,2.097317531E-1
2.689568417E0,-1.393108349E-2,-1.598531902E-1,-1.292670071E-1,2.060511505E-1
2.699584417E0,-1.477397420E-2,-1.562621742E-1,-1.242663935E-1,2.001955893E-1
2.709601417E0,-1.520739403E-2,-1.501863599E-1,-1.218326986E-1,1.939856025E-1
2.719617417E0,-1.647692360E-2,-1.514361799E-1,-1.157692149E-1,1.913293410E-1
2.729633417E0,-1.416720636E-2,-1.425458491E-1,-1.135315448E-1,1.827824950E-1
2.739649417E0,-1.165451389E-2,-1.401713639E-1,-1.090102941E-1,1.779524745E-1
2.749665417E0,-1.627185941E-2,-1.311314404E-1,-1.035975069E-1,1.679067345E-1
2.759681417E0,-1.412641723E-2,-1.276016831E-1,-9.713241458E-2,1.609858726E-1
2.769698417E0,-1.460887399E-2,-1.209013015E-1,-8.817505091E-2,1.503508680E-1
2.779714417E0,-1.144796796E-2,-1.182788834E-1,-8.079995960E-2,1.436996301E-1
2.789730417E0,-1.383665856E-2,-1.096086800E-1,-7.109531760E-2,1.313775477E-1
2.799746417E0,-1.167790033E-2,-1.052229851E-1,-6.623877585E-2,1.248832470E-1
2.809762417E0,-1.060502045E-2,-9.640460461E-2,-5.752739683E-2,1.127639820E-1
2.819779417E0,-9.063050151E-3,-9.107508510E-2,-4.568032175E-2,1.022912596E-1
2.829795417E0,-8.275133558E-3,-8.382625133E-2,-3.783890605E-2,9.234230373E-2
2.839811417E0,-6.530497223E-3,-7.861097902E-2,-2.690263465E-2,8.334317709E-2
2.849827417E0,-8.762965910E-3,-7.105123997E-2,-1.833742671E-2,7.390080846E-2
2.859843417E0,-4.069144372E-3,-6.444074214E-2,-9.492268786E-3,6.526308566E-2
2.869860417E0,-4.841784481E-3,-5.371900648E-2,3.093061969E-5,5.393677308E-2
2.879876417E0,5.529809278E-4,-5.117488652E-2,1.270145178E-2,5.273046251E-2
2.889892417E0,4.402279446E-4,-4.177311063E-2,2.217360213E-2,4.729540362E-2
2.899908417E0,2.934810938E-3,-3.367231041E-2,3.166537359E-2,4.631558581E-2
2.909924417E0,3.691180609E-4,-2.522364073E-2,3.981496021E-2,4.713384512E-2
2.919940417E0,4.769458901E-3,-1.955297217E-2,4.955520853E-2,5.348630808E-2
2.929957417E0,6.454390939E-3,-1.138238423E-2,5.613818392E-2,5.764298333E-2
2.939973417E0,6.065302994E-3,-3.827262670E-3,6.363524497E-2,6.403811554E-2
2.949989417E0,9.575555101E-3,1.631326973E-3,7.344771922E-2,7.408724547E-2
2.960005417E0,9.186999872E-3,1.076729968E-2,7.968404144E-2,8.093134232E-2
2.970021417E0,1.433419716E-2,1.753192395E-2,8.701398969E-2,8.991257958E-2
2.980038417E0,1.063426677E-2,2.533551678E-2,9.410332888E-2,9.803271162E-2
2.990054417E0,1.659282483E-2,3.162078559E-2,9.893238544E-2,1.051799069E-1
3.000070417E0,1.295601390E-2,4.243774712E-2,1.048677713E-1,1.138686530E-1
3.010086417E0,1.361237280E-2,4.757251218E-2,1.089825854E-1,1.196897845E-1
3.020102417E0,1.714718714E-2,5.433161184E-2,1.124963611E-1,1.261006794E-1
