"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.992146917E0,9.877496958E-2,-1.828304678E-1,-5.407630801E-1,5.793169973E-1
3.002162917E0,9.881700575E-2,-2.045403272E-1,-5.756102800E-1,6.188123630E-1
3.012178917E0,9.492053092E-2,-2.233094871E-1,-6.051780581E-1,6.520103652E-1
3.022194917E0,8.826955408E-2,-2.444643080E-1,-6.292319894E-1,6.807989487E-1
3.032210917E0,7.583392411E-2,-2.605711222E-1,-6.457456946E-1,7.004538499E-1
3.042226917E0,6.424999237E-2,-2.795999646E-1,-6.533054709E-1,7.135210159E-1
3.052242917E0,4.918715358E-2,-2.978309095E-1,-6.532887220E-1,7.196587949E-1
3.062257917E0,3.075942583E-2,-3.135417700E-1,-6.448626518E-1,7.177063630E-1
3.072273917E0,1.262569707E-2,-3.285071254E-1,-6.308696270E-1,7.113879574E-1
3.082289917E0,-5.487482995E-3,-3.415594995E-1,-6.104626656E-1,6.995410425E-1
3.092305917E0,-2.706654370E-2,-3.517577946E-1,-5.827943087E-1,6.812601192E-1
3.102321917E0,-4.591422155E-2,-3.638420999E-1,-5.485466123E-1,6.598428413E-1
3.112337917E0,-6.509563327E-2,-3.710619211E-1,-5.046148896E-1,6.297305595E-1
3.122353917E0,-8.730552346E-2,-3.837690055E-1,-4.611758888E-1,6.062871468E-1
3.132369917E0,-1.008415744E-1,-3.879629374E-1,-4.062932134E-1,5.707525200E-1
3.142385917E0,-1.200696453E-1,-3.963171542E-1,-3.468746245E-1,5.401907177E-1
3.152401917E0,-1.310850084E-1,-4.035268724E-1,-2.837496996E-1,5.104224801E-1
3.162417917E0,-1.454093158E-1,-4.078077674E-1,-2.167291343E-1,4.841720375E-1
3.172433917E0,-1.491944641E-1,-4.114645422E-1,-1.493956298E-1,4.624728227E-1
3.182449917E0,-1.557862312E-1,-4.133095443E-1,-8.003370464E-2,4.488869826E-1
3.192465917E0,-1.563260555E-1,-4.123718441E-1,-5.395686254E-3,4.410413664E-1
3.202481917E0,-1.510999203E-1,-4.163773656E-1,6.519085914E-2,4.477177064E-1
3.212497917E0,-1.474743038E-1,-4.150111675E-1,1.344216019E-1,4.604911579E-1
3.222513917E0,-1.401739269E-1,-4.141617119E-1,2.040313482E-1,4.825012378E-1
3.232529917E0,-1.271830201E-1,-4.096359313E-1,2.697632313E-1,5.067043692E-1
3.242545917E0,-1.140304282E-1,-4.056903124E-1,3.313431144E-1,5.360744608E-1
3.252561917E0,-9.291316569E-2,-4.030969143E-1,3.928067386E-1,5.704534272E-1
3.262577917E0,-7.552134246E-2,-3.966487348E-1,4.475863874E-1,6.027995240E-1
3.272593917E0,-5.605043471E-2,-3.908856511E-1,4.967265129E-1,6.345632136E-1
3.282609917E0,-3.548130766E-2,-3.872318566E-1,5.393441916E-1,6.649057008E-1
3.292625917E0,-1.388839725E-2,-3.810290992E-1,5.739338398E-1,6.890399948E-1
3.302641917E0,1.006416976E-2,-3.687247932E-1,6.015968919E-1,7.056756202E-1
3.312657917E0,3.349545971E-2,-3.587222397E-1,6.251163483E-1,7.215081704E-1
3.322673917E0,5.203579366E-2,-3.471834958E-1,6.384555101E-1,7.286079481E-1
3.332689917E0,7.317623496E-2,-3.422747552E-1,6.467787027E-1,7.354110822E-1
3.342705917E0,8.844495565E-2,-3.275173306E-1,6.464331746E-1,7.300451776E-1
3.352721917E0,1.025591791E-1,-3.147480190E-1,6.377038956E-1,7.185060606E-1
3.362736917E0,1.144998819E-1,-3.022614121E-1,6.213322878E-1,7.003756107E-1
3.372753917E0,1.225863025E-1,-2.850619256E-1,6.011202335E-1,6.764859482E-1
3.382768917E0,1.279396117E-1,-2.693856359E-1,5.719441175E-1,6.450249907E-1
3.392784917E0,1.299148798E-1,-2.522945404E-1,5.380955935E-1,6.083397725E-1
3.402800917E0,1.252489537E-1,-2.368014008E-1,4.978142083E-1,5.653151243E-1
3.412816917E0,1.237051263E-1,-2.198067009E-1,4.500618577E-1,5.159201681E-1
3.422832917E0,1.138863191E-1,-1.973052919E-1,4.000546634E-1,4.603728984E-1
3.432848917E0,1.028067693E-1,-1.772415638E-1,3.471714556E-1,4.031275522E-1
3.442864917E0,8.917232603E-2,-1.578144580E-1,2.854262590E-1,3.381201802E-1
3.452880917E0,6.964256614E-2,-1.342516094E-1,2.298455536E-1,2.751409824E-1
3.462896917E0,5.249277502E-2,-1.108268872E-1,1.653073132E-1,2.058266216E-1
3.472912917E0,3.053821065E-2,-9.217357635E-2,1.027097180E-1,1.413429753E-1
3.482928917E0,1.084524859E-2,-6.767155230E-2,3.415275365E-2,7.657329162E-2
3.492944500E0,-1.285209134E-2,-4.337766394E-2,-2.951596677E-2,5.401842533E-2
3.502960500E0,-3.409612551E-2,-2.090963908E-2,-9.327870607E-2,1.014922450E-1
3.512976500E0,-5.624883249E-2,6.199475378E-3,-1.567988247E-1,1.666980386E-1
3.522992500E0,-7.689873129E-2,2.695463784E-2,-2.169426233E-1,2.317413842E-1
3.533008500E0,-9.287530184E-2,5.155265331E-2,-2.730623484E-1,2.929958086E-1
3.543024500E0,-1.124598458E-1,7.475879043E-2,-3.333203197E-1,3.596366627E-1
3.553040500E0,-1.267919242E-1,9.744332731E-2,-3.853608668E-1,4.172222330E-1
3.563056500E0,-1.403097957E-1,1.206585094E-1,-4.339214861E-1,4.717342163E-1
3.573072500E0,-1.497698724E-1,1.411557794E-1,-4.787113369E-1,5.210763022E-1
3.583088500E0,-1.538681537E-1,1.636715382E-1,-5.174868703E-1,5.641422179E-1
3.593104500E0,-1.569864601E-1,1.809258908E-1,-5.492453575E-1,5.992073008E-1
3.603120500E0,-1.570997089E-1,2.009489834E-1,-5.786523223E-1,6.323759345E-1
3.613136500E0,-1.506673694E-1,2.209818214E-1,-5.948104858E-1,6.521756939E-1
3.623152500E0,-1.454333365E-1,2.380072325E-1,-6.134967804E-1,6.739262554E-1
3.633168500E0,-1.325681359E-1,2.546059489E-1,-6.197184324E-1,6.829710355E-1
3.643184500E0,-1.206726357E-1,2.701705098E-1,-6.197125316E-1,6.867296493E-1
3.653200500E0,-1.004414037E-1,2.839371860E-1,-6.139717698E-1,6.838641205E-1
3.663216500E0,-8.329511434E-2,2.945758402E-1,-6.016290784E-1,6.750337397E-1
3.673232500E0,-6.612811238E-2,3.123170137E-1,-5.820662975E-1,6.638644583E-1
3.683248500E0,-3.974351659E-2,3.247684836E-1,-5.559759736E-1,6.451072766E-1
3.693264500E0,-1.644272171E-2,3.394217491E-1,-5.229921937E-1,6.236972996E-1
3.703280500E0,9.929854423E-3,3.506785035E-1,-4.852664769E-1,5.987967672E-1
3.713295500E0,3.101703152E-2,3.616528511E-1,-4.388231039E-1,5.694914903E-1
3.723311500E0,5.345078558E-2,3.692266345E-1,-3.905949593E-1,5.401386084E-1
3.733327500E0,7.233339548E-2,3.749492466E-1,-3.337638974E-1,5.071660447E-1
3.743343500E0,8.926293254E-2,3.862726092E-1,-2.758277059E-1,4.829651365E-1
3.753359500E0,1.090765893E-1,3.904691935E-1,-2.157617062E-1,4.592570166E-1
3.763375500E0,1.250029504E-1,3.958443105E-1,-1.485311985E-1,4.408854417E-1
3.773391500E0,1.371195316E-1,4.045429826E-1,-8.567686379E-2,4.356573375E-1
3.783407500E0,1.471764892E-1,4.041594267E-1,-1.591746695E-2,4.304173869E-1
3.793423500E0,1.507626921E-1,4.072585404E-1,4.885939881E-2,4.370081794E-1
3.803439500E0,1.545588821E-1,4.054506123E-1,1.168169156E-1,4.493604776E-1
3.813455500E0,1.555610299E-1,4.072445035E-1,1.795948148E-1,4.714887243E-1
3.823471500E0,1.497408301E-1,4.050230086E-1,2.397228032E-1,4.938957138E-1
3.833487500E0,1.428991705E-1,4.043697119E-1,2.980236709E-1,5.222577383E-1
3.843503500E0,1.327425987E-1,4.063223302E-1,3.554455340E-1,5.559316156E-1
3.853519500E0,1.250985265E-1,4.025169313E-1,4.032484591E-1,5.833342447E-1
3.863535500E0,1.123109460E-1,3.989821374E-1,4.468569756E-1,6.094929460E-1
3.873551500E0,9.384538978E-2,3.942912519E-1,4.877133369E-1,6.341426082E-1
3.883567500E0,7.905435562E-2,3.878021240E-1,5.204045177E-1,6.538049713E-1
3.893583500E0,6.546424329E-2,3.804653883E-1,5.480356216E-1,6.703599939E-1
3.903599500E0,4.547101259E-2,3.774366677E-1,5.665071607E-1,6.822436619E-1
3.913615500E0,3.256932646E-2,3.671028018E-1,5.784918666E-1,6.859140382E-1
3.923631500E0,1.823305339E-2,3.586780131E-1,5.858238339E-1,6.871476739E-1
3.933647500E0,1.367254648E-3,3.480336368E-1,5.841838121E-1,6.800000060E-1
3.943663500E0,-1.511327084E-2,3.367734849E-1,5.778203607E-1,6.689702238E-1
3.953679500E0,-2.147636190E-2,3.169502616E-1,5.647924542E-1,6.480040268E-1
3.963695500E0,-3.087498806E-2,3.059302866E-1,5.420604348E-1,6.231982992E-1
3.973711500E0,-4.142962769E-2,2.928102314E-1,5.201404691E-1,5.983313073E-1
3.983727500E0,-4.649389535E-2,2.739709318E-1,4.873068929E-1,5.609721576E-1
3.993743500E0,-4.760682955E-2,2.543588877E-1,4.504657686E-1,5.195038620E-1
4.003759500E0,-5.025421456E-2,2.328750491E-1,4.111447930E-1,4.751802978E-1
4.013775500E0,-5.189418793E-2,2.143104225E-1,3.647727668E-1,4.262407012E-1
4.023791500E0,-4.664536566E-2,1.920205653E-1,3.160012364E-1,3.726988987E-1
4.033807500E0,-4.101570696E-2,1.710119545E-1,2.623150945E-1,3.158109966E-1
4.043823500E0,-3.081423603E-2,1.454619616E-1,2.113127559E-1,2.583830108E-1
4.053839500E0,-2.270091511E-2,1.227244288E-1,1.534249634E-1,1.977772392E-1
4.063855500E0,-1.355567761E-2,9.969212115E-2,9.376480430E-2,1.375285932E-1
4.073871500E0,-1.469720737E-3,7.097791880E-2,3.768208995E-2,8.037390708E-2
4.083887500E0,9.681464173E-3,4.662613571E-2,-2.161080763E-2,5.229487820E-2
4.093903500E0,1.989095844E-2,2.192159183E-2,-8.197375387E-2,8.715447630E-2
4.103918500E0,3.280545399E-2,-4.005285911E-3,-1.362964958E-1,1.402461226E-1
4.113935500E0,4.639396816E-2,-2.735854685E-2,-1.930005252E-1,2.003748814E-1
4.123950500E0,5.648773536E-2,-4.803930596E-2,-2.454122752E-1,2.563704819E-1
4.133966500E0,6.375549734E-2,-6.925723702E-2,-2.967500091E-1,3.113228167E-1
4.143982500E0,7.441461831E-2,-9.288797528E-2,-3.447357714E-1,3.647032540E-1
4.153998500E0,7.690334320E-2,-1.149144471E-1,-3.878331780E-1,4.117451012E-1
4.164014500E0,8.179996163E-2,-1.371173859E-1,-4.288899601E-1,4.576450689E-1
4.174030500E0,8.333207667E-2,-1.617092788E-1,-4.611512423E-1,4.957364159E-1
4.184046500E0,8.089481294E-2,-1.841432452E-1,-4.912462533E-1,5.308253826E-1
4.194062500E0,7.558766007E-2,-2.040285319E-1,-5.137699246E-1,5.579432513E-1
4.204078500E0,6.867480278E-2,-2.223699540E-1,-5.300630927E-1,5.789054389E-1
4.214094500E0,6.230425462E-2,-2.401561439E-1,-5.450723767E-1,5.988828679E-1
4.224110500E0,4.905893281E-2,-2.568603158E-1,-5.535885692E-1,6.122452978E-1
4.234126500E0,3.574046493E-2,-2.765865922E-1,-5.529661775E-1,6.193134241E-1
4.244142500E0,2.406493016E-2,-2.901436388E-1,-5.448753834E-1,6.177796010E-1
4.254158500E0,5.082451273E-3,-3.054477572E-1,-5.306689739E-1,6.123183189E-1
4.264174500E0,-8.811230771E-3,-3.203696609E-1,-5.120682716E-1,6.040929334E-1
4.274190500E0,-2.709942497E-2,-3.336700201E-1,-4.884793162E-1,5.921841804E-1
4.284206500E0,-4.271436855E-2,-3.431330621E-1,-4.569124579E-1,5.730041970E-1
4.294222500E0,-6.104623526E-2,-3.545114398E-1,-4.212516546E-1,5.539476151E-1
4.304238500E0,-7.881806791E-2,-3.629566431E-1,-3.780553341E-1,5.299770261E-1
4.314254500E0,-9.136981517E-2,-3.710470498E-1,-3.330239654E-1,5.068819564E-1
4.324270500E0,-1.064620391E-1,-3.823805153E-1,-2.835066617E-1,4.877756159E-1
4.334286500E0,-1.186686382E-1,-3.859110773E-1,-2.298833877E-1,4.646030318E-1
4.344302500E0,-1.272917241E-1,-3.926921189E-1,-1.689165682E-1,4.460303692E-1
4.354318500E0,-1.346617490E-1,-3.963009417E-1,-1.121728644E-1,4.333254834E-1
4.364334500E0,-1.385424733E-1,-3.981441557E-1,-5.220393836E-2,4.247799864E-1
4.374350500E0,-1.421904713E-1,-4.019426405E-1,1.143522374E-2,4.265053115E-1
4.384366500E0,-1.405459642E-1,-4.036241472E-1,6.997416914E-2,4.330842927E-1
4.394382500E0,-1.351916790E-1,-4.047967494E-1,1.302785128E-1,4.462170876E-1
4.404398500E0,-1.283764243E-1,-4.033064842E-1,1.900959015E-1,4.639752992E-1
4.414414500E0,-1.171802208E-1,-4.030734599E-1,2.478457540E-1,4.874699334E-1
4.424430500E0,-1.072755456E-1,-4.021620452E-1,3.001340330E-1,5.131498719E-1
4.434446500E0,-9.340739995E-2,-3.968242705E-1,3.494594991E-1,5.369510085E-1
4.444462500E0,-7.724059373E-2,-3.896754384E-1,3.945424855E-1,5.598900155E-1
4.454478500E0,-5.948077142E-2,-3.864085376E-1,4.356712699E-1,5.853708017E-1
4.464494500E0,-3.954404593E-2,-3.817625344E-1,4.724371731E-1,6.086897788E-1
4.474510500E0,-2.319569886E-2,-3.762942851E-1,5.023977757E-1,6.281233592E-1
4.484526500E0,-3.659313079E-3,-3.667938709E-1,5.255394578E-1,6.408922343E-1
4.494543125E0,1.224348694E-2,-3.593854904E-1,5.426547527E-1,6.509854179E-1
4.504559125E0,3.159164637E-2,-3.472391069E-1,5.533197522E-1,6.540151204E-1
4.514575125E0,4.996239766E-2,-3.409335315E-1,5.602727532E-1,6.577518317E-1
4.524591125E0,6.105022877E-2,-3.275220692E-1,5.558478236E-1,6.480467879E-1
4.534607125E0,7.457190007E-2,-3.199128807E-1,5.491549969E-1,6.399034537E-1
4.544623125E0,8.300378919E-2,-3.055871427E-1,5.337220430E-1,6.205903238E-1
4.554639125E0,9.269103408E-2,-2.924441993E-1,5.153619051E-1,5.997608946E-1
4.564655125E0,9.632492065E-2,-2.750409544E-1,4.872200191E-1,5.677229641E-1
4.574670125E0,9.733612090E-2,-2.578619719E-1,4.558205307E-1,5.326720127E-1
4.584686125E0,9.639215469E-2,-2.429346740E-1,4.200226963E-1,4.946996753E-1
4.594702125E0,9.307838231E-2,-2.267935127E-1,3.773750961E-1,4.500120507E-1
4.604718125E0,8.742434531E-2,-2.088361830E-1,3.348122537E-1,4.041717614E-1
4.614734125E0,7.439882308E-2,-1.877362281E-1,2.884178460E-1,3.520865378E-1
4.624750125E0,6.455338001E-2,-1.664579213E-1,2.343495190E-1,2.946100397E-1
4.634766125E0,5.089749023E-2,-1.471582651E-1,1.815693974E-1,2.391935526E-1
4.644782125E0,3.531995043E-2,-1.242889464E-1,1.286435276E-1,1.823304645E-1
4.654798125E0,1.883685030E-2,-1.038976535E-1,7.362741977E-2,1.287266339E-1
4.664814125E0,4.710692156E-4,-8.006642014E-2,1.763079502E-2,8.198596510E-2
4.674830125E0,-1.555237174E-2,-5.554910004E-2,-3.925912082E-2,6.977719792E-2
4.684846125E0,-3.318782523E-2,-3.457063437E-2,-9.373512119E-2,1.052750372E-1
4.694862125E0,-5.268961936E-2,-1.085358486E-2,-1.500684470E-1,1.594193686E-1
4.704878125E0,-6.855611503E-2,1.202671789E-2,-2.035400122E-1,2.151118766E-1
4.714894125E0,-8.503282815E-2,3.444201499E-2,-2.506409585E-1,2.669039609E-1
4.724910125E0,-1.017375588E-1,5.712489039E-2,-3.024272323E-1,3.241543071E-1
4.734926125E0,-1.120461226E-1,8.225873858E-2,-3.446929157E-1,3.716638801E-1
4.744942125E0,-1.203054413E-1,1.026355773E-1,-3.846704662E-1,4.159072354E-1
4.754958125E0,-1.318403929E-1,1.232875884E-1,-4.203283191E-1,4.574468433E-1
4.764974125E0,-1.331558824E-1,1.438536197E-1,-4.518824518E-1,4.925668514E-1
4.774990125E0,-1.349985301E-1,1.627889574E-1,-4.787169993E-1,5.233496090E-1
4.785006125E0,-1.324169934E-1,1.838388741E-1,-5.010462403E-1,5.498893768E-1
4.795022125E0,-1.287793815E-1,2.026895285E-1,-5.184201598E-1,5.713375851E-1
4.805038125E0,-1.212091148E-1,2.206650525E-1,-5.295478106E-1,5.863493827E-1
4.815054125E0,-1.124872565E-1,2.374224514E-1,-5.337183475E-1,5.948765232E-1
4.825070125E0,-9.797427803E-2,2.527545094E-1,-5.322182178E-1,5.972771824E-1
4.835086125E0,-8.647342026E-2,2.659395635E-1,-5.278969407E-1,5.973915666E-1
4.845102125E0,-6.684860587E-2,2.817608118E-1,-5.121386647E-1,5.883399554E-1
4.855118125E0,-5.062676594E-2,2.997190356E-1,-4.962087274E-1,5.819086448E-1
4.865134125E0,-3.092561848E-2,3.127876520E-1,-4.717399180E-1,5.668607054E-1
4.875150125E0,-8.946017362E-3,3.271647394E-1,-4.428272843E-1,5.506476202E-1
4.885166125E0,9.506376460E-3,3.392267227E-1,-4.096033573E-1,5.319210946E-1
4.895182125E0,2.998155728E-2,3.474865258E-1,-3.681509793E-1,5.071300848E-1
4.905198125E0,5.270802602E-2,3.580326438E-1,-3.261054754E-1,4.871450412E-1
4.915214125E0,6.950245053E-2,3.673656881E-1,-2.777169049E-1,4.657411499E-1
4.925230125E0,8.840243518E-2,3.754733801E-1,-2.264920324E-1,4.473185559E-1
4.935246125E0,1.009382010E-1,3.804332614E-1,-1.743806303E-1,4.304957503E-1
4.945262125E0,1.132949963E-1,3.833347559E-1,-1.196297705E-1,4.172440212E-1
4.955278125E0,1.243346035E-1,3.897958696E-1,-6.206873432E-2,4.138265837E-1
4.965294125E0,1.359442025E-1,3.926055133E-1,-4.631367046E-3,4.155013416E-1
4.975310125E0,1.397282928E-1,3.975430131E-1,5.110726133E-2,4.244719016E-1
4.985326125E0,1.431517601E-1,3.965608776E-1,1.083315387E-1,4.353029730E-1
4.995342125E0,1.405274868E-1,4.003359079E-1,1.636475176E-1,4.547497375E-1
5.005358125E0,1.385877877E-1,3.990935087E-1,2.146565765E-1,4.738772515E-1
5.015374125E0,1.345507056E-1,4.000935256E-1,2.665045857E-1,4.992027803E-1
5.025390125E0,1.280588508E-1,3.952361941E-1,3.109939694E-1,5.189681757E-1
5.035406125E0,1.169422865E-1,3.981608748E-1,3.533414304E-1,5.450300424E-1
5.045422125E0,1.075775474E-1,3.948386014E-1,3.901452422E-1,5.654058364E-1
5.055438125E0,9.494996816E-2,3.889133930E-1,4.232859313E-1,5.826148843E-1
5.065454125E0,8.378137648E-2,3.831675053E-1,4.514297545E-1,5.980179591E-1
5.075470125E0,6.752783805E-2,3.781575561E-1,4.695816040E-1,6.066877524E-1
5.085486125E0,5.770781636E-2,3.712367117E-1,4.871401489E-1,6.151848607E-1
5.095502125E0,4.121672362E-2,3.634967506E-1,4.948667884E-1,6.154038058E-1
5.105518125E0,2.890661545E-2,3.533060253E-1,5.010066032E-1,6.137331313E-1
5.115534125E0,1.571784355E-2,3.450651467E-1,5.004516244E-1,6.080862064E-1
5.125550125E0,4.752426408E-3,3.309567571E-1,4.896087348E-1,5.909921098E-1
5.135566125E0,-7.084791549E-3,3.186710477E-1,4.800674319E-1,5.762518287E-1
5.145582125E0,-1.613646373E-2,3.056924939E-1,4.579612911E-1,5.508510056E-1
5.155598125E0,-2.178689279E-2,2.877814174E-1,4.370456040E-1,5.237381720E-1
5.165614125E0,-2.490820549E-2,2.720106840E-1,4.058164060E-1,4.891801164E-1
5.175630125E0,-2.936979942E-2,2.581284046E-1,3.746600747E-1,4.559199820E-1
5.185645125E0,-2.989538945E-2,2.337212712E-1,3.397144079E-1,4.134310654E-1
5.195661125E0,-2.882479876E-2,2.160093784E-1,2.960926294E-1,3.676435309E-1
5.205677125E0,-2.822798304E-2,1.944701076E-1,2.561918199E-1,3.228772063E-1
5.215693125E0,-2.583673224E-2,1.782027185E-1,2.088485509E-1,2.757561655E-1
5.225709125E0,-1.687353477E-2,1.564034224E-1,1.617833227E-1,2.256559111E-1
5.235725125E0,-1.041137427E-2,1.286844462E-1,1.110325232E-1,1.702830133E-1
5.245741125E0,-4.565412644E-3,1.078198254E-1,6.193985790E-2,1.244287095E-1
5.255757125E0,7.257158402E-3,8.654116839E-2,1.196217816E-2,8.766489537E-2
5.265773125E0,1.594764553E-2,5.945560336E-2,-3.905704245E-2,7.290232324E-2
5.275789125E0,2.450704575E-2,3.683817387E-2,-8.899717033E-2,9.938884581E-2
5.285805125E0,3.274822608E-2,1.470560860E-2,-1.388434172E-1,1.434091898E-1
5.295821125E0,4.384002462E-2,-1.137872227E-2,-1.851046532E-1,1.905653582E-1
5.305837125E0,5.220770836E-2,-3.404121473E-2,-2.294186950E-1,2.377338569E-1
5.315853125E0,6.094473973E-2,-5.391931534E-2,-2.721765339E-1,2.840803047E-1
5.325869125E0,6.672424823E-2,-7.745554298E-2,-3.131721020E-1,3.294362638E-1
5.335885125E0,6.703317165E-2,-9.962316602E-2,-3.484994471E-1,3.686055967E-1
5.345901125E0,7.262237370E-2,-1.199703440E-1,-3.803512454E-1,4.053812557E-1
5.355917125E0,7.015416026E-2,-1.423704624E-1,-4.107150137E-1,4.403155429E-1
5.365933125E0,6.569975615E-2,-1.653194577E-1,-4.314487875E-1,4.666851586E-1
5.375949125E0,6.366802752E-2,-1.848308295E-1,-4.522193074E-1,4.926645464E-1
5.385965125E0,5.442059040E-2,-2.029092610E-1,-4.661957920E-1,5.113436079E-1
5.395981125E0,4.758585244E-2,-2.195625454E-1,-4.739040434E-1,5.244589279E-1
5.405997125E0,3.786369041E-2,-2.384164035E-1,-4.754184783E-1,5.331967460E-1
5.416013125E0,2.638280205E-2,-2.570438683E-1,-4.725848734E-1,5.386130940E-1
5.426029125E0,1.342066191E-2,-2.731124759E-1,-4.631338418E-1,5.378322174E-1
5.436045125E0,-8.972912328E-4,-2.884685397E-1,-4.518537521E-1,5.360846173E-1
5.446061125E0,-1.549682766E-2,-3.003247678E-1,-4.296823144E-1,5.244635442E-1
5.456077125E0,-2.860357426E-2,-3.141934574E-1,-4.084595740E-1,5.161152165E-1
5.466093125E0,-4.679920524E-2,-3.266797066E-1,-3.788703382E-1,5.024465439E-1
5.476109125E0,-6.086841598E-2,-3.373616636E-1,-3.432891667E-1,4.851446259E-1
5.486125125E0,-7.638014853E-2,-3.436204493E-1,-3.060314655E-1,4.664377752E-1
5.496141250E0,-8.948023617E-2,-3.571501076E-1,-2.620525658E-1,4.519230679E-1
5.506157250E0,-1.017303318E-1,-3.638632894E-1,-2.170083076E-1,4.357042108E-1
5.516173250E0,-1.118854955E-1,-3.692577779E-1,-1.728573591E-1,4.227875793E-1
5.526189250E0,-1.198404282E-1,-3.770504296E-1,-1.195387766E-1,4.133016741E-1
5.536205250E0,-1.254882067E-1,-3.817644715E-1,-6.610457599E-2,4.072606251E-1
5.546221250E0,-1.278202683E-1,-3.853297234E-1,-1.390126813E-2,4.062145516E-1
5.556237250E0,-1.297494620E-1,-3.883548081E-1,4.042695090E-2,4.114471026E-1
5.566253250E0,-1.269057691E-1,-3.928071260E-1,9.208387136E-2,4.229443839E-1
5.576269250E0,-1.267169565E-1,-3.936960995E-1,1.427771449E-1,4.375375629E-1
5.586285250E0,-1.189439446E-1,-3.950675726E-1,1.966016442E-1,4.570320069E-1
5.596301250E0,-1.131574288E-1,-3.913215697E-1,2.445190996E-1,4.751071086E-1
5.606317250E0,-9.774737805E-2,-3.932581544E-1,2.864934206E-1,4.962711013E-1
5.616333250E0,-8.605822921E-2,-3.909843564E-1,3.312292099E-1,5.196032864E-1
5.626349250E0,-7.546271384E-2,-3.850314319E-1,3.660210669E-1,5.365773441E-1
5.636365250E0,-5.830103904E-2,-3.839725852E-1,4.020834565E-1,5.590215231E-1
5.646381250E0,-4.538575187E-2,-3.763874769E-1,4.302699566E-1,5.734628452E-1
5.656397250E0,-2.843979187E-2,-3.746699989E-1,4.524421096E-1,5.881243851E-1
5.666413250E0,-1.360706985E-2,-3.656582832E-1,4.722726643E-1,5.974383666E-1
5.676429250E0,3.347944701E-3,-3.588829339E-1,4.843160212E-1,6.028019387E-1
5.686445250E0,1.838784851E-2,-3.484812081E-1,4.919937551E-1,6.031874671E-1
5.696461250E0,3.366933390E-2,-3.394549489E-1,4.914858937E-1,5.982655515E-1
5.706477250E0,4.435938969E-2,-3.299407661E-1,4.871969223E-1,5.900758474E-1
5.716493250E0,5.569753051E-2,-3.214026690E-1,4.774654806E-1,5.782518272E-1
5.726509250E0,6.225419044E-2,-3.091219366E-1,4.620386958E-1,5.593851199E-1
5.736525250E0,6.600312144E-2,-2.938830554E-1,4.412942827E-1,5.342885983E-1
5.746541250E0,7.304011285E-2,-2.809830606E-1,4.135532379E-1,5.052846911E-1
5.756557250E0,7.359351963E-2,-2.643263340E-1,3.835878968E-1,4.716185870E-1
5.766573250E0,7.001210004E-2,-2.459444106E-1,3.501417935E-1,4.335777010E-1
5.776589250E0,6.934124976E-2,-2.343748361E-1,3.136663437E-1,3.976510378E-1
5.786605250E0,5.982405692E-2,-2.141320556E-1,2.735345662E-1,3.524948424E-1
5.796621250E0,5.396776646E-2,-1.981711984E-1,2.287527174E-1,3.074282833E-1
5.806637250E0,4.151873291E-2,-1.787491739E-1,1.825999618E-1,2.588779990E-1
5.816653250E0,3.251165524E-2,-1.556044221E-1,1.336622387E-1,2.076904860E-1
5.826669250E0,1.859193109E-2,-1.354252696E-1,8.652872592E-2,1.617803571E-1
5.836685250E0,6.800786592E-3,-1.171948612E-1,3.628446534E-2,1.228716754E-1
5.846701250E0,-1.367579028E-2,-9.087788314E-2,-1.205779985E-2,9.268876642E-2
5.856717250E0,-2.613672055E-2,-6.814567000E-2,-6.351832300E-2,9.675504048E-2
5.866733250E0,-4.034003615E-2,-4.680823907E-2,-1.123617142E-1,1.282321512E-1
5.876749250E0,-5.683778599E-2,-2.817383409E-2,-1.566700488E-1,1.690260425E-1
5.886765250E0,-6.769745052E-2,-4.401405342E-3,-2.033245414E-1,2.143436174E-1
5.896781250E0,-8.173470199E-2,1.878247410E-2,-2.460943758E-1,2.599918935E-1
5.906797250E0,-9.158629179E-2,4.409633577E-2,-2.815617025E-1,2.993485059E-1
5.916813250E0,-1.032370925E-1,6.480427831E-2,-3.239275515E-1,3.461019364E-1
5.926829250E0,-1.073936671E-1,8.528863639E-2,-3.545398712E-1,3.801395422E-1
5.936845250E0,-1.141458452E-1,1.076085940E-1,-3.848298490E-1,4.155753796E-1
5.946861250E0,-1.208634898E-1,1.275528818E-1,-4.108821452E-1,4.468801383E-1
5.956877250E0,-1.186839566E-1,1.485817283E-1,-4.336684048E-1,4.735300380E-1
5.966893250E0,-1.167834327E-1,1.662070751E-1,-4.491792917E-1,4.929758595E-1
5.976909250E0,-1.165006086E-1,1.813242435E-1,-4.612082541E-1,5.090814539E-1
5.986925250E0,-1.048914492E-1,2.009429336E-1,-4.675909579E-1,5.196360097E-1
5.996941250E0,-9.745110571E-2,2.187182158E-1,-4.685505033E-1,5.261881318E-1
6.006957250E0,-8.454327285E-2,2.375413328E-1,-4.664302170E-1,5.302174999E-1
6.016973250E0,-6.865645200E-2,2.549789250E-1,-4.600447416E-1,5.304423860E-1
6.026989250E0,-5.456980318E-2,2.698090672E-1,-4.461344779E-1,5.242239679E-1
6.037005250E0,-3.595963493E-2,2.855437994E-1,-4.232781529E-1,5.118522751E-1
