"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.559426250E-1,2.984799147E-1,7.768244743E-1,4.153947830E-1,9.301071708E-1
2.659586250E-1,2.728124559E-1,7.921366692E-1,4.528661668E-1,9.523628005E-1
2.759756250E-1,2.420153916E-1,7.895624638E-1,4.884758294E-1,9.594732773E-1
2.859916250E-1,2.056274712E-1,7.695416808E-1,5.117619038E-1,9.467720431E-1
2.960076250E-1,1.645713747E-1,7.379368544E-1,5.292884707E-1,9.229197276E-1
3.060246250E-1,1.157596558E-1,7.027007341E-1,5.270575881E-1,8.859900230E-1
3.160406250E-1,6.804885715E-2,6.548010707E-1,5.196287036E-1,8.386948663E-1
3.260566250E-1,3.406987712E-2,5.951666236E-1,5.030132532E-1,7.800041021E-1
3.360726250E-1,1.033881272E-4,5.342286825E-1,4.830481112E-1,7.202331384E-1
3.460896250E-1,-2.668143064E-2,4.731179476E-1,4.457757771E-1,6.505909118E-1
3.561056250E-1,-3.806218505E-2,4.035508633E-1,4.136646986E-1,5.791549983E-1
3.661216250E-1,-5.025824159E-2,3.441939354E-1,3.672350049E-1,5.058229975E-1
3.761386250E-1,-5.608923361E-2,2.938338518E-1,3.171367049E-1,4.359587414E-1
3.861546250E-1,-5.414418131E-2,2.264327109E-1,2.669648230E-1,3.542225030E-1
3.961706250E-1,-5.320302024E-2,1.610478461E-1,2.105854452E-1,2.703945262E-1
4.061866250E-1,-4.878951982E-2,8.217418194E-2,1.503187865E-1,1.781256607E-1
4.162036250E-1,-4.625978321E-2,-3.560166806E-3,9.004613012E-2,1.012963370E-1
4.262196250E-1,-4.596107826E-2,-8.939941972E-2,2.022890374E-2,1.025372396E-1
4.362356250E-1,-4.390085489E-2,-1.774970591E-1,-4.184592143E-2,1.875728450E-1
4.462526250E-1,-3.744614869E-2,-2.547247112E-1,-1.044232249E-1,2.778328678E-1
4.562686250E-1,-3.750180826E-2,-3.187670708E-1,-1.642242372E-1,3.605390840E-1
4.662846250E-1,-2.776751481E-2,-3.791634142E-1,-2.202229947E-1,4.393564577E-1
4.763016250E-1,-3.086983226E-2,-4.379273951E-1,-2.719479799E-1,5.164194552E-1
4.863176250E-1,-3.887997568E-2,-4.867222309E-1,-3.209071159E-1,5.842872236E-1
4.963336250E-1,-4.805643111E-2,-5.308009982E-1,-3.675161600E-1,6.474003770E-1
5.063496250E-1,-6.093123555E-2,-5.735056400E-1,-4.025548100E-1,7.033290195E-1
5.163666250E-1,-7.703483850E-2,-6.066246629E-1,-4.335331917E-1,7.495858031E-1
5.263826250E-1,-9.833077341E-2,-6.398000717E-1,-4.528024793E-1,7.899640232E-1
5.363986250E-1,-1.260345727E-1,-6.650388241E-1,-4.660714269E-1,8.218174530E-1
5.464146250E-1,-1.548186243E-1,-6.875788569E-1,-4.665589333E-1,8.452282113E-1
5.564316250E-1,-1.904040426E-1,-6.969148517E-1,-4.637197554E-1,8.584754053E-1
5.664476250E-1,-2.190013826E-1,-7.050753236E-1,-4.462709427E-1,8.626995837E-1
5.764636250E-1,-2.458122224E-1,-7.015340924E-1,-4.174614251E-1,8.525536774E-1
5.864806250E-1,-2.707092464E-1,-6.942898631E-1,-3.837257326E-1,8.381929062E-1
5.964966250E-1,-2.886240780E-1,-6.826204062E-1,-3.350934684E-1,8.133646844E-1
6.065126250E-1,-3.051812947E-1,-6.571046710E-1,-2.843046486E-1,7.783002663E-1
6.165286250E-1,-3.161993325E-1,-6.262325048E-1,-2.228753716E-1,7.360859999E-1
6.265456250E-1,-3.157479465E-1,-5.997222066E-1,-1.549808383E-1,6.952571834E-1
6.365616250E-1,-3.157953620E-1,-5.595260262E-1,-8.505634964E-2,6.480977298E-1
6.465776250E-1,-3.068962991E-1,-5.291237831E-1,-8.862848394E-3,6.117482050E-1
6.565946250E-1,-2.930012643E-1,-4.996085465E-1,6.528408080E-2,5.828554296E-1
6.666106250E-1,-2.811284661E-1,-4.654236734E-1,1.415747851E-1,5.618681607E-1
6.766266250E-1,-2.618010938E-1,-4.423247576E-1,2.184413373E-1,5.584869038E-1
6.866436250E-1,-2.384518981E-1,-4.314903915E-1,2.936774194E-1,5.738376881E-1
6.966596250E-1,-2.154352665E-1,-4.085728228E-1,3.629550338E-1,5.874354961E-1
7.066756250E-1,-1.857921481E-1,-3.901514411E-1,4.259026051E-1,6.067370916E-1
7.166916250E-1,-1.557293236E-1,-3.699156642E-1,4.845265150E-1,6.291702191E-1
7.267086250E-1,-1.162219495E-1,-3.336038589E-1,5.363660455E-1,6.422519840E-1
7.367246250E-1,-7.664044946E-2,-3.014872074E-1,5.815910697E-1,6.595577815E-1
7.467406250E-1,-3.416136280E-2,-2.641600072E-1,6.134953499E-1,6.688228857E-1
7.567566250E-1,6.956244353E-3,-2.299783230E-1,6.374236345E-1,6.776778794E-1
7.667736250E-1,3.801830113E-2,-1.974343508E-1,6.554877162E-1,6.856309942E-1
7.767896250E-1,6.820363551E-2,-1.742022634E-1,6.621797085E-1,6.880989251E-1
7.868056250E-1,8.263584971E-2,-1.546579897E-1,6.633715630E-1,6.861556733E-1
7.968226250E-1,9.774955362E-2,-1.369450390E-1,6.512922645E-1,6.726741653E-1
8.068386250E-1,1.096783280E-1,-1.157866716E-1,6.329494119E-1,6.527333659E-1
8.168546250E-1,1.211301833E-1,-8.549534529E-2,6.036850214E-1,6.216249516E-1
8.268706250E-1,1.248449832E-1,-5.323321000E-2,5.634887815E-1,5.796030118E-1
8.368876250E-1,1.224087179E-1,-2.168007568E-2,5.160315037E-1,5.307941528E-1
8.469036250E-1,1.131715104E-1,1.437594183E-3,4.612565637E-1,4.749394435E-1
8.569196250E-1,9.820960462E-2,2.497700974E-2,3.961888850E-1,4.089432846E-1
8.669366250E-1,8.552215993E-2,5.965562165E-2,3.265062571E-1,3.427523434E-1
8.769526250E-1,6.989126652E-2,8.808565885E-2,2.481871843E-1,2.724715598E-1
8.869686250E-1,5.106624961E-2,1.098062024E-1,1.636751592E-1,2.036043263E-1
8.969846250E-1,2.641363442E-2,1.301309168E-1,7.218493521E-2,1.511370255E-1
9.070016250E-1,5.929795094E-3,1.496903896E-1,-1.786384545E-2,1.508691227E-1
9.170176250E-1,-1.363591664E-2,1.700441241E-1,-1.155243590E-1,2.060262602E-1
9.270336250E-1,-2.535282262E-2,1.912039220E-1,-2.131558210E-1,2.874667101E-1
9.370506250E-1,-3.530319408E-2,2.126527578E-1,-3.089020252E-1,3.766801987E-1
9.470666250E-1,-4.178318381E-2,2.338607162E-1,-4.061885178E-1,4.705590091E-1
9.570826250E-1,-4.202073812E-2,2.498516589E-1,-4.924674928E-1,5.538193075E-1
9.670986250E-1,-3.617628664E-2,2.635563016E-1,-5.798771977E-1,6.379876271E-1
9.771156250E-1,-2.564508282E-2,2.770332396E-1,-6.578822732E-1,7.142927772E-1
9.871316250E-1,-9.448949248E-3,2.860575914E-1,-7.303612232E-1,7.844397648E-1
9.971476250E-1,1.517916564E-2,3.001502454E-1,-7.903912663E-1,8.455997462E-1
1.007163625E0,4.750910029E-2,3.079892397E-1,-8.407279253E-1,8.966258588E-1
1.017180625E0,8.236854523E-2,3.201678693E-1,-8.775141835E-1,9.377223385E-1
1.027196625E0,1.243363768E-1,3.362014294E-1,-9.016594887E-1,9.702993194E-1
1.037212625E0,1.659307033E-1,3.535963893E-1,-9.106742740E-1,9.909041518E-1
1.047229625E0,2.166187167E-1,3.700425327E-1,-9.033722878E-1,9.999683168E-1
1.057245625E0,2.619086802E-1,3.873110116E-1,-8.822400570E-1,9.984755854E-1
1.067261625E0,3.111017942E-1,4.119462073E-1,-8.504489660E-1,9.948605168E-1
1.077277625E0,3.523328602E-1,4.355580509E-1,-7.962256670E-1,9.735628243E-1
1.087294625E0,3.923889399E-1,4.657376707E-1,-7.359238267E-1,9.552300962E-1
1.097310625E0,4.259136021E-1,4.947898090E-1,-6.579275727E-1,9.268700246E-1
1.107326625E0,4.515861571E-1,5.225062370E-1,-5.770519376E-1,8.999620901E-1
1.117342625E0,4.740462005E-1,5.524271131E-1,-4.806335866E-1,8.722982059E-1
1.127359625E0,4.773411751E-1,5.743866563E-1,-3.751412034E-1,8.357664451E-1
1.137375625E0,4.683141112E-1,5.889970660E-1,-2.721037865E-1,8.001725571E-1
1.147391625E0,4.490439296E-1,5.972269177E-1,-1.632371396E-1,7.648312269E-1
1.157408625E0,4.171552360E-1,5.982546210E-1,-5.242300779E-2,7.312149166E-1
1.167425125E0,3.755457699E-1,5.975552201E-1,5.558078736E-2,7.079520396E-1
1.177441125E0,3.236471415E-1,5.899300575E-1,1.591721624E-1,6.914482788E-1
1.187457125E0,2.687057853E-1,5.762596726E-1,2.576051056E-1,6.860309030E-1
1.197474125E0,2.082506865E-1,5.698731542E-1,3.536813259E-1,7.022921334E-1
1.207490125E0,1.440174133E-1,5.520554185E-1,4.380759001E-1,7.193168249E-1
1.217506125E0,8.130875230E-2,5.340538025E-1,5.160913467E-1,7.471110060E-1
1.227522125E0,1.318285149E-2,5.135231018E-1,5.798808336E-1,7.746880307E-1
1.237539125E0,-4.829222709E-2,4.911474586E-1,6.397705078E-1,8.080001658E-1
1.247555125E0,-1.059521362E-1,4.577211440E-1,6.833725572E-1,8.292964203E-1
1.257571125E0,-1.615384370E-1,4.153092504E-1,7.164180875E-1,8.437009637E-1
1.267588125E0,-2.109823376E-1,3.669289947E-1,7.389702201E-1,8.516028535E-1
1.277604125E0,-2.516192496E-1,3.139919937E-1,7.485597134E-1,8.498499063E-1
1.287620125E0,-2.894341946E-1,2.562702298E-1,7.463375330E-1,8.405154947E-1
1.297636125E0,-3.157400787E-1,1.902243495E-1,7.312821150E-1,8.189326176E-1
1.307653125E0,-3.284957409E-1,1.302970648E-1,7.123500109E-1,7.951913700E-1
1.317669125E0,-3.343544304E-1,6.529489160E-2,6.765379310E-1,7.574693922E-1
1.327685125E0,-3.315882683E-1,-4.589975812E-3,6.342789531E-1,7.157385262E-1
1.337701125E0,-3.228262067E-1,-7.229232043E-2,5.787217021E-1,6.666046413E-1
1.347718125E0,-3.071407974E-1,-1.437538117E-1,5.161454678E-1,6.175813887E-1
1.357734125E0,-2.886267900E-1,-2.140812427E-1,4.425517023E-1,5.700773733E-1
1.367750125E0,-2.631991506E-1,-2.805870175E-1,3.659397066E-1,5.309564352E-1
1.377767125E0,-2.344093025E-1,-3.457055688E-1,2.859266400E-1,5.061759623E-1
1.387783125E0,-2.116103619E-1,-4.077724814E-1,1.979444176E-1,5.002392771E-1
1.397799125E0,-1.880360544E-1,-4.653121829E-1,1.056866571E-1,5.128768417E-1
1.407815125E0,-1.667086333E-1,-5.243549943E-1,1.238756999E-2,5.503575023E-1
1.417832125E0,-1.526529938E-1,-5.735933781E-1,-7.867363095E-2,5.987502318E-1
1.427848125E0,-1.399498880E-1,-6.222242117E-1,-1.737818867E-1,6.610212439E-1
1.437864125E0,-1.336943805E-1,-6.631301045E-1,-2.593106329E-1,7.244706532E-1
1.447880125E0,-1.311185211E-1,-6.950115561E-1,-3.460279703E-1,7.873807757E-1
1.457897125E0,-1.316168010E-1,-7.122022510E-1,-4.224391282E-1,8.384568239E-1
1.467913125E0,-1.376973540E-1,-7.212568521E-1,-4.889034927E-1,8.821556740E-1
1.477929125E0,-1.449446231E-1,-7.261906862E-1,-5.485993028E-1,9.215872457E-1
1.487946125E0,-1.549626738E-1,-7.167807221E-1,-5.969545841E-1,9.455912486E-1
1.497962125E0,-1.675301343E-1,-6.973057985E-1,-6.302017570E-1,9.547020357E-1
1.507978125E0,-1.826197207E-1,-6.668337584E-1,-6.542704701E-1,9.518860603E-1
1.517994125E0,-1.962364614E-1,-6.362037063E-1,-6.635883451E-1,9.400071257E-1
1.528011125E0,-2.092845589E-1,-6.043524742E-1,-6.565496325E-1,9.165693425E-1
1.538027125E0,-2.237108946E-1,-5.732325912E-1,-6.366372108E-1,8.854090050E-1
1.548043125E0,-2.418055087E-1,-5.461962223E-1,-6.033527255E-1,8.490198635E-1
1.558059125E0,-2.577106953E-1,-5.193299651E-1,-5.577860475E-1,8.045145678E-1
1.568076125E0,-2.711101174E-1,-5.012649894E-1,-4.966438413E-1,7.559248577E-1
1.578092125E0,-2.761251330E-1,-4.868197441E-1,-4.268211126E-1,7.038570981E-1
1.588108125E0,-2.789869905E-1,-4.619455934E-1,-3.479134440E-1,6.420835122E-1
1.598124125E0,-2.722518742E-1,-4.310438633E-1,-2.618118525E-1,5.731189590E-1
1.608141125E0,-2.529214323E-1,-3.949309587E-1,-1.702328175E-1,4.989177540E-1
1.618157125E0,-2.264405489E-1,-3.511153162E-1,-7.339629531E-2,4.241984248E-1
1.628173125E0,-1.896743923E-1,-3.047384918E-1,2.511348575E-2,3.598230268E-1
1.638190125E0,-1.496518850E-1,-2.642909288E-1,1.217169911E-1,3.272008675E-1
1.648206125E0,-1.132056490E-1,-2.263171077E-1,2.182383984E-1,3.341600675E-1
1.658222125E0,-7.102996856E-2,-1.976468563E-1,3.158581853E-1,3.793098067E-1
1.668238125E0,-3.173529729E-2,-1.708606631E-1,4.061605036E-1,4.417769233E-1
1.678255125E0,4.157721531E-3,-1.464964598E-1,4.873426855E-1,5.089021443E-1
1.688271125E0,4.882064462E-2,-1.238220483E-1,5.662282109E-1,5.816611916E-1
1.698287125E0,8.508197963E-2,-9.124360979E-2,6.334874034E-1,6.456551942E-1
1.708303125E0,1.177584380E-1,-5.485296249E-2,6.875465512E-1,6.997114815E-1
1.718320125E0,1.506641954E-1,-2.216425724E-2,7.333822250E-1,7.490263294E-1
1.728336125E0,1.735085994E-1,8.799850009E-3,7.648436427E-1,7.843267618E-1
1.738352125E0,1.873178929E-1,3.223513439E-2,7.861633301E-1,8.088138713E-1
1.748368125E0,1.984066814E-1,5.913631245E-2,7.870812416E-1,8.138545297E-1
1.758385125E0,2.004546523E-1,8.488374949E-2,7.774981260E-1,8.073974576E-1
1.768401125E0,1.944418699E-1,1.129028350E-1,7.499197721E-1,7.829012425E-1
1.778417125E0,1.883568168E-1,1.381845027E-1,7.116708755E-1,7.490318300E-1
1.788433125E0,1.703520268E-1,1.641362458E-1,6.582947373E-1,6.995087429E-1
1.798450125E0,1.508619487E-1,1.875776500E-1,5.872660875E-1,6.346858750E-1
1.808466125E0,1.313301772E-1,2.075456381E-1,5.140157938E-1,5.696797729E-1
1.818482125E0,1.061212271E-1,2.293555886E-1,4.254080951E-1,4.948108207E-1
1.828498125E0,8.053116500E-2,2.481774688E-1,3.271830380E-1,4.184806625E-1
1.838515125E0,5.994812772E-2,2.652099729E-1,2.215207666E-1,3.507157792E-1
1.848531125E0,3.566078842E-2,2.857719958E-1,1.086668968E-1,3.078080893E-1
1.858547125E0,2.188692056E-2,2.993645072E-1,-9.572129697E-3,3.003161187E-1
1.868564125E0,1.189607196E-2,3.105516434E-1,-1.276979744E-1,3.359919827E-1
1.878580125E0,6.842457689E-3,3.200652599E-1,-2.470403463E-1,4.043729993E-1
1.888596125E0,8.886394091E-3,3.300832510E-1,-3.667999804E-1,4.935343415E-1
1.898612125E0,1.911639422E-2,3.363105059E-1,-4.801047146E-1,5.864901789E-1
1.908629125E0,3.644588962E-2,3.415947855E-1,-5.892850161E-1,6.821085914E-1
1.918645125E0,5.906118453E-2,3.459128439E-1,-6.851247549E-1,7.697661001E-1
1.928661125E0,9.127078950E-2,3.503252864E-1,-7.785403132E-1,8.585937239E-1
1.938677125E0,1.329157054E-1,3.552966118E-1,-8.552209735E-1,9.355774584E-1
1.948694125E0,1.749548465E-1,3.624743223E-1,-9.195865989E-1,1.003810911E0
1.958710125E0,2.232291549E-1,3.704217374E-1,-9.660353065E-1,1.058427009E0
1.968726125E0,2.747464478E-1,3.811755776E-1,-9.968392849E-1,1.102029488E0
1.978742125E0,3.260146976E-1,3.959414661E-1,-1.009100795E0,1.131962739E0
1.988759125E0,3.773162365E-1,4.126232564E-1,-1.007518530E0,1.152266932E0
1.998775125E0,4.258025289E-1,4.318933487E-1,-9.859504700E-1,1.157556905E0
2.008791125E0,4.703504145E-1,4.509727657E-1,-9.494907260E-1,1.151580908E0
2.018807125E0,5.056069493E-1,4.670563936E-1,-8.942440152E-1,1.128473491E0
2.028824125E0,5.269465446E-1,4.736408591E-1,-8.283855915E-1,1.090060096E0
2.038840125E0,5.317056179E-1,4.740123749E-1,-7.442861795E-1,1.030223526E0
2.048856125E0,5.259953141E-1,4.671727717E-1,-6.503205299E-1,9.580387574E-1
2.058872125E0,5.076826215E-1,4.588370919E-1,-5.493734479E-1,8.775444754E-1
2.068889125E0,4.807417393E-1,4.451723099E-1,-4.410902262E-1,7.898427647E-1
2.078905125E0,4.333915412E-1,4.324836731E-1,-3.282803297E-1,6.947217647E-1
2.088921125E0,3.847779930E-1,4.184463918E-1,-2.103589922E-1,6.061372718E-1
2.098937125E0,3.236541748E-1,4.038093984E-1,-9.341745824E-2,5.258715400E-1
2.108954125E0,2.578086555E-1,3.873801231E-1,2.387958393E-2,4.659387269E-1
2.118970125E0,1.863866448E-1,3.664423525E-1,1.397265643E-1,4.342159507E-1
2.128986125E0,1.092125028E-1,3.484218121E-1,2.512725294E-1,4.432414849E-1
2.139003125E0,3.295847401E-2,3.248434961E-1,3.557406068E-1,4.828674117E-1
2.149019125E0,-4.834866524E-2,2.970529795E-1,4.576152265E-1,5.477132111E-1
2.159035125E0,-1.250618249E-1,2.668833435E-1,5.437269211E-1,6.184708108E-1
2.169050458E0,-1.979706436E-1,2.287434042E-1,6.248316169E-1,6.942121219E-1
2.179067458E0,-2.624974549E-1,1.896881461E-1,6.987388730E-1,7.701444795E-1
2.189083458E0,-3.211947083E-1,1.532529444E-1,7.586373687E-1,8.379637002E-1
2.199099458E0,-3.712895513E-1,1.115259901E-1,8.085420728E-1,8.966795753E-1
2.209115458E0,-4.085838199E-1,7.543761283E-2,8.464688063E-1,9.429427402E-1
2.219132458E0,-4.342209995E-1,3.543267399E-2,8.720796704E-1,9.748468097E-1
2.229148458E0,-4.492705762E-1,-1.014539041E-2,8.830888271E-1,9.908546090E-1
2.239164458E0,-4.588997662E-1,-5.724605545E-2,8.792365789E-1,9.934400173E-1
2.249180458E0,-4.574322104E-1,-1.127031520E-1,8.663835526E-1,9.861879576E-1
2.259197458E0,-4.471673071E-1,-1.678667963E-1,8.355225921E-1,9.624114836E-1
2.269213458E0,-4.309274256E-1,-2.262164652E-1,7.967004776E-1,9.335973363E-1
2.279229458E0,-4.025434554E-1,-2.768514156E-1,7.433539033E-1,8.895296315E-1
2.289245458E0,-3.708442450E-1,-3.257650137E-1,6.759331226E-1,8.369790227E-1
2.299262458E0,-3.347855508E-1,-3.669947386E-1,6.002476811E-1,7.791429791E-1
2.309278458E0,-2.968563437E-1,-4.116839468E-1,5.155538917E-1,7.234660850E-1
2.319294458E0,-2.606197894E-1,-4.529115558E-1,4.204899371E-1,6.707185245E-1
2.329310458E0,-2.290899158E-1,-4.948071539E-1,3.201245666E-1,6.322942726E-1
2.339327458E0,-2.008332461E-1,-5.388255119E-1,2.115067393E-1,6.127006005E-1
2.349343458E0,-1.789476871E-1,-5.792301297E-1,1.013191715E-1,6.146506263E-1
2.359359458E0,-1.612957269E-1,-6.134874225E-1,-9.679786861E-3,6.344106141E-1
2.369375458E0,-1.467789859E-1,-6.366674304E-1,-1.199238449E-1,6.642824822E-1
2.379392458E0,-1.405178905E-1,-6.499345303E-1,-2.271136791E-1,7.026669157E-1
2.389408458E0,-1.326238662E-1,-6.491954327E-1,-3.294951916E-1,7.400073520E-1
2.399424458E0,-1.309838891E-1,-6.421748400E-1,-4.239596426E-1,7.805684358E-1
2.409440458E0,-1.298043728E-1,-6.224197745E-1,-5.082958341E-1,8.140148683E-1
2.419457458E0,-1.300752163E-1,-5.931952596E-1,-5.829016566E-1,8.417686851E-1
2.429473458E0,-1.324159205E-1,-5.490799546E-1,-6.432287097E-1,8.560174914E-1
2.439489458E0,-1.403814405E-1,-5.066859126E-1,-6.919365525E-1,8.690303537E-1
2.449505458E0,-1.505962014E-1,-4.658183157E-1,-7.264477611E-1,8.760092857E-1
2.459522458E0,-1.682724059E-1,-4.400336146E-1,-7.454180121E-1,8.818124502E-1
2.469538458E0,-1.882484406E-1,-4.305270910E-1,-7.462015748E-1,8.818207537E-1
2.479554458E0,-2.204010487E-1,-4.297680855E-1,-7.324497700E-1,8.773596156E-1
2.489570458E0,-2.496258914E-1,-4.376281202E-1,-7.027569413E-1,8.646957707E-1
2.499587458E0,-2.695205212E-1,-4.361341000E-1,-6.564930081E-1,8.329689875E-1
2.509603458E0,-2.793661952E-1,-4.225962758E-1,-5.988304019E-1,7.843665811E-1
2.519619458E0,-2.689228654E-1,-3.841405213E-1,-5.378879905E-1,7.135873723E-1
2.529635458E0,-2.398427278E-1,-3.302746117E-1,-4.600783587E-1,6.150430467E-1
2.539652458E0,-2.076400518E-1,-2.579183877E-1,-3.782852292E-1,5.027285554E-1
2.549668458E0,-1.645255983E-1,-1.872989386E-1,-2.870649397E-1,3.802050033E-1
2.559684458E0,-1.244799197E-1,-1.361199021E-1,-1.932007521E-1,2.671149730E-1
2.569700458E0,-9.342563897E-2,-1.037176773E-1,-9.033676982E-2,1.662721822E-1
2.579717458E0,-6.527655572E-2,-9.913437068E-2,1.424955949E-2,1.195479072E-1
2.589733458E0,-3.398525342E-2,-9.224920720E-2,1.175532043E-1,1.532438238E-1
2.599749458E0,-2.504824195E-3,-7.553973794E-2,2.217062414E-1,2.342353168E-1
2.609765458E0,3.952392563E-2,-4.423499107E-2,3.185996711E-1,3.240750308E-1
2.619782458E0,8.631832898E-2,9.315585718E-3,4.080997407E-1,4.172325880E-1
2.629798458E0,1.237519532E-1,5.226965994E-2,4.885083437E-1,5.066429365E-1
2.639814458E0,1.491372138E-1,7.532783598E-2,5.623785853E-1,5.866735589E-1
2.649830458E0,1.693011075E-1,8.895541728E-2,6.195007563E-1,6.483495340E-1
2.659847458E0,1.864558458E-1,1.095717400E-1,6.702681184E-1,7.042947531E-1
2.669863458E0,1.992837638E-1,1.350058615E-1,7.056528926E-1,7.455780348E-1
2.679879458E0,2.089134902E-1,1.669206470E-1,7.275440693E-1,7.751307771E-1
2.689895458E0,2.058698833E-1,1.995798945E-1,7.303418517E-1,7.846105808E-1
2.699912458E0,2.013624758E-1,2.246644795E-1,7.222983241E-1,7.827744528E-1
2.709928458E0,1.891887933E-1,2.455160022E-1,7.014757991E-1,7.669020821E-1
2.719944458E0,1.720995456E-1,2.682735026E-1,6.638174057E-1,7.363711523E-1
2.729960458E0,1.562179476E-1,2.863573134E-1,6.157128215E-1,6.967832063E-1
2.739977458E0,1.351840347E-1,3.065062463E-1,5.525237322E-1,6.461449349E-1
2.749993458E0,1.138961241E-1,3.280605078E-1,4.814682603E-1,5.936393766E-1
2.760009458E0,9.582471102E-2,3.423651457E-1,3.968977034E-1,5.328452451E-1
2.770025458E0,8.253146708E-2,3.552942872E-1,3.034694493E-1,4.744883352E-1
2.780042458E0,6.835865974E-2,3.704032004E-1,2.048733681E-1,4.287709577E-1
2.790058458E0,6.519197673E-2,3.784445822E-1,9.996727109E-2,3.968170245E-1
2.800074458E0,6.312056631E-2,3.890388906E-1,-7.775434759E-3,3.942028940E-1
2.810090458E0,6.793636084E-2,3.995414674E-1,-1.199042499E-1,4.226414112E-1
2.820107458E0,7.933495194E-2,4.068436027E-1,-2.322507650E-1,4.751380530E-1
2.830123458E0,9.950881451E-2,4.083341658E-1,-3.366940916E-1,5.385180651E-1
2.840139458E0,1.225571483E-1,4.109858871E-1,-4.369642437E-1,6.122641621E-1
2.850155458E0,1.574720889E-1,4.131397307E-1,-5.328800082E-1,6.924182255E-1
2.860172458E0,1.918646842E-1,4.151290953E-1,-6.186055541E-1,7.692964672E-1
2.870188458E0,2.333171666E-1,4.173163474E-1,-6.975828409E-1,8.457018706E-1
2.880204458E0,2.784612179E-1,4.207161367E-1,-7.575029135E-1,9.101392099E-1
2.890220458E0,3.261292875E-1,4.260110259E-1,-8.092843890E-1,9.709721565E-1
2.900237458E0,3.735577762E-1,4.290925562E-1,-8.462445736E-1,1.019703738E0
2.910253458E0,4.189659655E-1,4.296704233E-1,-8.641092181E-1,1.052061735E0
2.920269458E0,4.515830278E-1,4.267856777E-1,-8.723791242E-1,1.071036219E0
2.930285458E0,4.782390893E-1,4.151123464E-1,-8.630823493E-1,1.070486818E0
2.940302458E0,4.944689274E-1,3.969413340E-1,-8.433573842E-1,1.055136778E0
2.950318458E0,5.018779039E-1,3.747273088E-1,-8.058472872E-1,1.020633057E0
2.960334458E0,4.973737001E-1,3.508885503E-1,-7.604039311E-1,9.740213092E-1
2.970350458E0,4.850550294E-1,3.214583993E-1,-6.992975473E-1,9.097422403E-1
2.980367458E0,4.563067257E-1,2.955956459E-1,-6.289131641E-1,8.313389091E-1
2.990383458E0,4.252877831E-1,2.689515948E-1,-5.517372489E-1,7.467386763E-1
3.000399458E0,3.764856160E-1,2.405564338E-1,-4.685667157E-1,6.474284393E-1
3.010415458E0,3.242458701E-1,2.139951289E-1,-3.741690814E-1,5.393809424E-1
3.020432458E0,2.683881819E-1,1.854705513E-1,-2.778377533E-1,4.285152958E-1
3.030448458E0,2.022562027E-1,1.570633054E-1,-1.801177859E-1,3.130796548E-1
