"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.236125833E-1,7.837230712E-2,3.462165594E-1,3.414074183E-1,4.925110656E-1
2.336285833E-1,7.100707293E-2,3.607206643E-1,3.029742837E-1,4.763977525E-1
2.436445833E-1,5.565636232E-2,3.550977409E-1,2.649053335E-1,4.465051758E-1
2.536605833E-1,4.774331301E-2,3.346076608E-1,2.240870595E-1,4.055326384E-1
2.636755833E-1,3.768576682E-2,3.107749820E-1,1.785915494E-1,3.604112206E-1
2.736915833E-1,3.632462770E-2,2.962029576E-1,1.363761872E-1,3.281068959E-1
2.837075833E-1,3.605496511E-2,2.978112996E-1,9.379217774E-2,3.143063844E-1
2.937235833E-1,3.637481108E-2,3.074910939E-1,4.832269251E-2,3.133831238E-1
3.037395833E-1,4.109597579E-2,3.164644241E-1,6.675613113E-3,3.191914391E-1
3.137545833E-1,5.170414224E-2,3.122504950E-1,-3.608543426E-2,3.185527405E-1
3.237705833E-1,5.542646348E-2,3.005470634E-1,-7.801996171E-2,3.154167791E-1
3.337865833E-1,6.233550236E-2,2.880166173E-1,-1.182659194E-1,3.175312810E-1
3.438025833E-1,6.527127326E-2,2.757038474E-1,-1.557837725E-1,3.233288332E-1
3.538185833E-1,7.556838542E-2,2.611885369E-1,-1.914520264E-1,3.325415930E-1
3.638345833E-1,8.735650033E-2,2.447073162E-1,-2.227154672E-1,3.422207008E-1
3.738495833E-1,9.541469812E-2,2.343202084E-1,-2.531428933E-1,3.578983782E-1
3.838655833E-1,1.080228239E-1,2.317283452E-1,-2.816159427E-1,3.803610070E-1
3.938815833E-1,1.217700616E-1,2.259695232E-1,-3.019124269E-1,3.962843510E-1
4.038975833E-1,1.367623359E-1,2.247063816E-1,-3.219127655E-1,4.157219299E-1
4.139135833E-1,1.424652189E-1,2.212362885E-1,-3.395431638E-1,4.295711746E-1
4.239285833E-1,1.561272293E-1,2.052247226E-1,-3.524684310E-1,4.367229023E-1
4.339445833E-1,1.633377373E-1,1.873346716E-1,-3.595713377E-1,4.371098747E-1
4.439605833E-1,1.656065136E-1,1.667219698E-1,-3.663867712E-1,4.352711783E-1
4.539765833E-1,1.693272144E-1,1.511408836E-1,-3.686158359E-1,4.328890235E-1
4.639925833E-1,1.700328141E-1,1.374049783E-1,-3.708634675E-1,4.305008681E-1
4.740085833E-1,1.778529286E-1,1.337125003E-1,-3.643472493E-1,4.269187452E-1
4.840235833E-1,1.803984344E-1,1.342302561E-1,-3.573835492E-1,4.222373243E-1
4.940395833E-1,1.780617833E-1,1.312858611E-1,-3.472571671E-1,4.117396217E-1
5.040555833E-1,1.732087582E-1,1.137745306E-1,-3.305392861E-1,3.901309234E-1
5.140715833E-1,1.663849354E-1,9.941876680E-2,-3.159273267E-1,3.706455364E-1
5.240875833E-1,1.572845280E-1,8.097498864E-2,-2.951620519E-1,3.441162717E-1
5.341025833E-1,1.438520849E-1,6.455153972E-2,-2.739808857E-1,3.161105018E-1
5.441185833E-1,1.296642274E-1,5.546145886E-2,-2.504861355E-1,2.874579784E-1
5.541345833E-1,1.182557717E-1,4.765839875E-2,-2.266050428E-1,2.600107612E-1
5.641505833E-1,1.027333513E-1,4.021500051E-2,-2.004590183E-1,2.288125997E-1
5.741665833E-1,8.633653075E-2,2.766405419E-2,-1.709679663E-1,1.935183246E-1
5.841825833E-1,6.949254870E-2,1.889177412E-2,-1.437024027E-1,1.607373448E-1
5.941975833E-1,4.558908194E-2,7.594645023E-3,-1.122001335E-1,1.213462524E-1
6.042135833E-1,3.029970638E-2,-6.715620868E-3,-8.134150505E-2,8.706096838E-2
6.142295833E-1,1.024850179E-2,-2.348687872E-2,-5.035616085E-2,5.650139995E-2
6.242455833E-1,-8.550219238E-3,-3.779044747E-2,-1.909091510E-2,4.319360148E-2
6.342619167E-1,-3.314664215E-2,-5.009105802E-2,1.235435810E-2,6.132246035E-2
6.442769167E-1,-5.165439844E-2,-6.120475009E-2,4.447641969E-2,9.160977142E-2
6.542929167E-1,-6.919211149E-2,-6.834761798E-2,7.412698865E-2,1.222855495E-1
6.643089167E-1,-8.598640561E-2,-7.869091630E-2,1.066487730E-1,1.579869711E-1
6.743249167E-1,-1.063444093E-1,-8.414506912E-2,1.346348673E-1,1.910917935E-1
6.843409167E-1,-1.179516912E-1,-9.593731910E-2,1.628021151E-1,2.227579388E-1
6.943559167E-1,-1.336616725E-1,-1.120497137E-1,1.887887120E-1,2.570248214E-1
7.043719167E-1,-1.461326778E-1,-1.289578676E-1,2.151284516E-1,2.902845876E-1
7.143879167E-1,-1.566202044E-1,-1.364072710E-1,2.383267134E-1,3.161272756E-1
7.244039167E-1,-1.647963524E-1,-1.476693600E-1,2.605227232E-1,3.418130585E-1
7.344199167E-1,-1.687151939E-1,-1.533264518E-1,2.800008059E-1,3.610737719E-1
7.444359167E-1,-1.736050993E-1,-1.608481705E-1,2.968868315E-1,3.796744068E-1
7.544509167E-1,-1.730519682E-1,-1.711857617E-1,3.096915781E-1,3.939040775E-1
7.644669167E-1,-1.752148271E-1,-1.836277544E-1,3.161747158E-1,4.054452352E-1
7.744829167E-1,-1.760047227E-1,-1.939999759E-1,3.257698119E-1,4.180186879E-1
7.844989167E-1,-1.708582044E-1,-2.009870559E-1,3.304586411E-1,4.228371271E-1
7.945149167E-1,-1.662961990E-1,-2.115451545E-1,3.303718269E-1,4.260883971E-1
8.045299167E-1,-1.610093713E-1,-2.217403203E-1,3.293883204E-1,4.284733982E-1
8.145459167E-1,-1.523969769E-1,-2.297676206E-1,3.238140643E-1,4.252923068E-1
8.245619167E-1,-1.440171897E-1,-2.378990650E-1,3.155294359E-1,4.205897538E-1
8.345779167E-1,-1.346002519E-1,-2.455103695E-1,3.013417125E-1,4.113385431E-1
8.445939167E-1,-1.219229922E-1,-2.496499121E-1,2.826166451E-1,3.963110681E-1
8.546099167E-1,-1.132014096E-1,-2.568891943E-1,2.633571923E-1,3.849202878E-1
8.646249167E-1,-1.044452563E-1,-2.649124563E-1,2.442386150E-1,3.751531982E-1
8.746409167E-1,-9.412337095E-2,-2.721496224E-1,2.170626670E-1,3.606117405E-1
8.846569167E-1,-8.672551811E-2,-2.794034183E-1,1.886394769E-1,3.480983164E-1
8.946729167E-1,-7.823775709E-2,-2.860445380E-1,1.600552499E-1,3.369871027E-1
9.046889167E-1,-7.046762854E-2,-2.902401686E-1,1.265167594E-1,3.243632725E-1
9.147039167E-1,-6.247947738E-2,-2.947230637E-1,9.311991185E-2,3.153358327E-1
9.247199167E-1,-5.678006634E-2,-2.968915105E-1,5.736817047E-2,3.076680873E-1
9.347359167E-1,-5.172432214E-2,-3.014606833E-1,1.828282140E-2,3.064118318E-1
9.447519167E-1,-5.022552237E-2,-3.044483960E-1,-1.809611171E-2,3.090936722E-1
9.547679167E-1,-4.917836562E-2,-3.049999475E-1,-5.618783832E-2,3.140072496E-1
9.647839167E-1,-4.984304309E-2,-3.065861166E-1,-9.543455392E-2,3.249417331E-1
9.747989167E-1,-5.555792153E-2,-3.083134592E-1,-1.319337040E-1,3.399270128E-1
9.848149167E-1,-5.989910290E-2,-3.100144863E-1,-1.691086143E-1,3.581823665E-1
9.948309167E-1,-6.323072314E-2,-3.077619672E-1,-2.063779533E-1,3.759087820E-1
1.004846917E0,-7.087722421E-2,-3.076508641E-1,-2.420668751E-1,3.978303748E-1
1.014862917E0,-7.795031369E-2,-3.043975532E-1,-2.744461000E-1,4.171987339E-1
1.024877917E0,-8.703718334E-2,-2.987181544E-1,-3.042069077E-1,4.351434818E-1
1.034893917E0,-9.350440651E-2,-2.964658737E-1,-3.355664015E-1,4.574274785E-1
1.044909917E0,-1.010289714E-1,-2.911849320E-1,-3.611249328E-1,4.747701915E-1
1.054925917E0,-1.123474017E-1,-2.895452082E-1,-3.855777979E-1,4.951046399E-1
1.064941917E0,-1.258642524E-1,-2.828970850E-1,-4.056073129E-1,5.102841003E-1
1.074956917E0,-1.316342503E-1,-2.790767550E-1,-4.211972058E-1,5.221288129E-1
1.084972917E0,-1.406871974E-1,-2.697612047E-1,-4.363817275E-1,5.319708706E-1
1.094988917E0,-1.493054479E-1,-2.585173547E-1,-4.465321004E-1,5.371352308E-1
1.105004917E0,-1.556897908E-1,-2.486258596E-1,-4.529809356E-1,5.396719902E-1
1.115020917E0,-1.638366580E-1,-2.388533950E-1,-4.609083533E-1,5.443619246E-1
1.125036917E0,-1.658191234E-1,-2.302519083E-1,-4.579258859E-1,5.387096063E-1
1.135051917E0,-1.711326540E-1,-2.188320160E-1,-4.594651759E-1,5.369190668E-1
1.145067917E0,-1.710354388E-1,-2.099753022E-1,-4.522981942E-1,5.271777739E-1
1.155083917E0,-1.681011766E-1,-1.963247359E-1,-4.451873004E-1,5.147748440E-1
1.165099917E0,-1.669560224E-1,-1.812127233E-1,-4.313272834E-1,4.967449948E-1
1.175115917E0,-1.644774228E-1,-1.680300832E-1,-4.183281362E-1,4.798805695E-1
1.185130917E0,-1.573617458E-1,-1.532590091E-1,-3.990262151E-1,4.554920013E-1
1.195146917E0,-1.486521512E-1,-1.353106350E-1,-3.806858361E-1,4.304975445E-1
1.205162917E0,-1.388584971E-1,-1.216105968E-1,-3.565562069E-1,4.015011185E-1
1.215178917E0,-1.306772679E-1,-1.059805006E-1,-3.342368007E-1,3.741960098E-1
1.225194917E0,-1.138865575E-1,-8.727946132E-2,-3.065220416E-1,3.384429262E-1
1.235210917E0,-1.023199186E-1,-7.133963704E-2,-2.772264779E-1,3.039954433E-1
1.245225917E0,-8.230165392E-2,-5.330486968E-2,-2.441593111E-1,2.631135507E-1
1.255241917E0,-6.742151082E-2,-3.239931911E-2,-2.132243067E-1,2.259645569E-1
1.265257917E0,-4.938758537E-2,-1.676705666E-2,-1.793730855E-1,1.868019582E-1
1.275273917E0,-3.145226464E-2,4.196015187E-3,-1.412531286E-1,1.447732636E-1
1.285289917E0,-1.156818960E-2,2.219205722E-2,-1.066872552E-1,1.095832142E-1
1.295304917E0,8.906192146E-3,4.227894917E-2,-6.864639372E-2,8.111200387E-2
1.305320917E0,2.566682361E-2,6.241260469E-2,-3.015744314E-2,7.391610403E-2
1.315336917E0,4.874258488E-2,7.867705822E-2,7.773163263E-3,9.287809827E-2
1.325352917E0,6.716066599E-2,9.597101808E-2,4.568176717E-2,1.257291343E-1
1.335368917E0,8.397373557E-2,1.136573330E-1,8.503104001E-2,1.649237865E-1
1.345383917E0,1.016484499E-1,1.376700550E-1,1.234579831E-1,2.110149877E-1
1.355399917E0,1.157514900E-1,1.534708440E-1,1.602082700E-1,2.502366823E-1
1.365415917E0,1.290784329E-1,1.711870134E-1,1.988754719E-1,2.924340759E-1
1.375431917E0,1.449647099E-1,1.888938397E-1,2.358619869E-1,3.351514981E-1
1.385447917E0,1.525698602E-1,2.019470781E-1,2.731091976E-1,3.723557686E-1
1.395463917E0,1.598565280E-1,2.196216881E-1,3.059068322E-1,4.091048587E-1
1.405478917E0,1.699778289E-1,2.312232256E-1,3.373185098E-1,4.428774316E-1
1.415494917E0,1.760346591E-1,2.478730530E-1,3.666018248E-1,4.762626896E-1
1.425510917E0,1.797578484E-1,2.592985034E-1,3.955240846E-1,5.059524675E-1
1.435526917E0,1.830636263E-1,2.702227831E-1,4.179124832E-1,5.302673735E-1
1.445542917E0,1.778563708E-1,2.849647701E-1,4.399730563E-1,5.535468355E-1
1.455557917E0,1.765466332E-1,2.949143350E-1,4.607843161E-1,5.748611699E-1
1.465573917E0,1.752774864E-1,3.073843718E-1,4.754968882E-1,5.927095747E-1
1.475589917E0,1.673820168E-1,3.136689067E-1,4.892563820E-1,6.047947833E-1
1.485605917E0,1.616373509E-1,3.219420314E-1,4.958482683E-1,6.128937999E-1
1.495621917E0,1.539322883E-1,3.302446902E-1,5.051475167E-1,6.228408452E-1
1.505636917E0,1.417548656E-1,3.343948424E-1,5.032047629E-1,6.205879357E-1
1.515652917E0,1.349283904E-1,3.409736454E-1,5.033416748E-1,6.227531927E-1
1.525668917E0,1.225058064E-1,3.452755213E-1,4.969724417E-1,6.174175783E-1
1.535684917E0,1.105801761E-1,3.485629261E-1,4.898977578E-1,6.113296180E-1
1.545700917E0,9.799239784E-2,3.494304419E-1,4.731295109E-1,5.962848965E-1
1.555716917E0,8.619992435E-2,3.522107601E-1,4.598211646E-1,5.855923069E-1
1.565731917E0,7.865789533E-2,3.493392467E-1,4.409354031E-1,5.680220097E-1
1.575747917E0,6.859087944E-2,3.480742574E-1,4.198535383E-1,5.496702566E-1
1.585763917E0,5.725743622E-2,3.468722403E-1,3.931497037E-1,5.274139310E-1
1.595779917E0,4.908525944E-2,3.442231715E-1,3.653438985E-1,5.043561427E-1
1.605795917E0,4.216000438E-2,3.421649635E-1,3.361425102E-1,4.815040138E-1
1.615810917E0,3.844596073E-2,3.363890946E-1,3.022306263E-1,4.538491670E-1
1.625826917E0,3.162255883E-2,3.321988285E-1,2.669011950E-1,4.273081976E-1
1.635842417E0,3.023105487E-2,3.236048222E-1,2.323842347E-1,3.995452792E-1
1.645858417E0,3.465821221E-2,3.125309050E-1,1.949527711E-1,3.699774874E-1
1.655874417E0,3.033403493E-2,3.089122176E-1,1.565422714E-1,3.476383100E-1
1.665890417E0,3.244977444E-2,3.020232618E-1,1.190313175E-1,3.262506599E-1
1.675905417E0,3.524209931E-2,2.915447950E-1,8.064957708E-2,3.045401901E-1
1.685921417E0,4.102908820E-2,2.742723227E-1,4.249032959E-2,2.805603699E-1
1.695937417E0,4.556844756E-2,2.647677660E-1,7.177079096E-3,2.687563279E-1
1.705953417E0,5.258734524E-2,2.564260960E-1,-2.771373466E-2,2.632258017E-1
1.715969417E0,6.259151548E-2,2.436639667E-1,-6.247970089E-2,2.592171666E-1
1.725984417E0,6.917249411E-2,2.294346094E-1,-9.651409090E-2,2.583409446E-1
1.736000417E0,8.102515340E-2,2.166953683E-1,-1.289481968E-1,2.648576893E-1
1.746016417E0,9.077097476E-2,2.010545433E-1,-1.567038000E-1,2.705889505E-1
1.756032417E0,9.568130970E-2,1.860580146E-1,-1.882808954E-1,2.814643732E-1
1.766048417E0,1.025852486E-1,1.779671311E-1,-2.122096866E-1,2.953455334E-1
1.776063417E0,1.092926860E-1,1.625817865E-1,-2.323807329E-1,3.039383713E-1
1.786079417E0,1.207050458E-1,1.432066262E-1,-2.523365021E-1,3.142476032E-1
1.796095417E0,1.272596270E-1,1.300972104E-1,-2.716372311E-1,3.269664847E-1
1.806111417E0,1.305772513E-1,1.159096062E-1,-2.883736491E-1,3.371124692E-1
1.816127417E0,1.368694901E-1,9.633244574E-2,-3.006620109E-1,3.441087651E-1
1.826143417E0,1.412090808E-1,8.342555165E-2,-3.097344935E-1,3.504786493E-1
1.836158417E0,1.404447556E-1,7.026420534E-2,-3.169852197E-1,3.537533285E-1
1.846174417E0,1.379866898E-1,5.535539612E-2,-3.210014105E-1,3.537604443E-1
1.856190417E0,1.416077912E-1,3.703285009E-2,-3.251428902E-1,3.565699056E-1
1.866206417E0,1.342786998E-1,2.175288647E-2,-3.241156042E-1,3.515037441E-1
1.876222417E0,1.291976571E-1,1.145098079E-2,-3.221065104E-1,3.472402102E-1
1.886237417E0,1.250037551E-1,-3.737047315E-3,-3.154826462E-1,3.393658857E-1
1.896253417E0,1.190342829E-1,-1.752156764E-2,-3.062196374E-1,3.290085594E-1
1.906269417E0,1.081322804E-1,-3.316138312E-2,-2.957128584E-1,3.166044252E-1
1.916285417E0,9.452433139E-2,-4.605907202E-2,-2.855643630E-1,3.043078914E-1
1.926301417E0,8.092006296E-2,-6.117270142E-2,-2.722072899E-1,2.904943454E-1
1.936317417E0,7.093586773E-2,-7.375001162E-2,-2.566038370E-1,2.762543949E-1
1.946332417E0,5.372174829E-2,-8.424043655E-2,-2.354510128E-1,2.557726663E-1
1.956348417E0,4.058304057E-2,-9.663105756E-2,-2.173761427E-1,2.413232933E-1
1.966364417E0,2.409846708E-2,-1.107568815E-1,-1.960671842E-1,2.264733177E-1
1.976380417E0,8.763452992E-3,-1.238535047E-1,-1.768048108E-1,2.160472861E-1
1.986396417E0,-9.296084754E-3,-1.318030357E-1,-1.514263898E-1,2.009686765E-1
1.996411417E0,-2.445399947E-2,-1.452978104E-1,-1.273956150E-1,1.947796050E-1
2.006427417E0,-4.084218293E-2,-1.536929011E-1,-1.015856937E-1,1.887041200E-1
2.016443417E0,-5.635003746E-2,-1.620560139E-1,-7.475061715E-2,1.871500284E-1
2.026459417E0,-7.141191512E-2,-1.735560447E-1,-4.940056428E-2,1.940664268E-1
2.036475417E0,-8.400493860E-2,-1.825745702E-1,-2.432371117E-2,2.024399820E-1
2.046490417E0,-9.763623774E-2,-1.889713407E-1,6.896776613E-4,2.127051437E-1
2.056506417E0,-1.068193540E-1,-2.010570318E-1,2.683526091E-2,2.292475423E-1
2.066522417E0,-1.194453761E-1,-2.064700276E-1,5.203877389E-2,2.441415658E-1
2.076538417E0,-1.311776638E-1,-2.126144767E-1,7.596088201E-2,2.611178867E-1
2.086554417E0,-1.357998997E-1,-2.209877670E-1,9.808505327E-2,2.773046765E-1
2.096570417E0,-1.410095692E-1,-2.271138281E-1,1.192707643E-1,2.927283804E-1
2.106585417E0,-1.476683468E-1,-2.297347188E-1,1.445775628E-1,3.090091476E-1
2.116601417E0,-1.526085138E-1,-2.378091663E-1,1.589564979E-1,3.242063021E-1
2.126617417E0,-1.485268772E-1,-2.422224283E-1,1.795903146E-1,3.361318478E-1
2.136633417E0,-1.493593752E-1,-2.454613596E-1,1.914480478E-1,3.452707011E-1
2.146649417E0,-1.473468691E-1,-2.509274781E-1,2.035241127E-1,3.551024691E-1
2.156664417E0,-1.439856887E-1,-2.550034523E-1,2.181435376E-1,3.651646783E-1
2.166680417E0,-1.402755976E-1,-2.582080066E-1,2.186033428E-1,3.662458729E-1
2.176696417E0,-1.333750784E-1,-2.625358999E-1,2.272498310E-1,3.719630303E-1
2.186712417E0,-1.297651678E-1,-2.650998235E-1,2.303901017E-1,3.744282497E-1
2.196728417E0,-1.268061399E-1,-2.683310211E-1,2.263362259E-1,3.732417730E-1
2.206744417E0,-1.149136797E-1,-2.705610991E-1,2.257811576E-1,3.706556262E-1
2.216759417E0,-1.059944853E-1,-2.719073296E-1,2.212630957E-1,3.662318723E-1
2.226775417E0,-1.010567993E-1,-2.722685635E-1,2.104266733E-1,3.586391392E-1
2.236791417E0,-9.240419418E-2,-2.741242647E-1,1.987433881E-1,3.509723378E-1
2.246807417E0,-8.358530700E-2,-2.767182589E-1,1.871344447E-1,3.443527243E-1
2.256823417E0,-7.814100385E-2,-2.762663364E-1,1.725030392E-1,3.349423886E-1
2.266838417E0,-7.336077839E-2,-2.749741077E-1,1.518565416E-1,3.225724306E-1
2.276854417E0,-6.830929965E-2,-2.733413279E-1,1.338562369E-1,3.119280913E-1
2.286870417E0,-6.382679939E-2,-2.740309834E-1,1.092496291E-1,3.018316114E-1
2.296886417E0,-6.217005104E-2,-2.720234990E-1,8.711263537E-2,2.923191928E-1
2.306902417E0,-5.696369708E-2,-2.714371681E-1,6.597144902E-2,2.850881111E-1
2.316918417E0,-5.921220407E-2,-2.696477771E-1,4.119127244E-2,2.791285183E-1
2.326933417E0,-5.953432620E-2,-2.653278410E-1,1.696095616E-2,2.724534332E-1
2.336949417E0,-5.759741366E-2,-2.620742619E-1,-8.928431198E-3,2.684773691E-1
2.346965417E0,-5.978813022E-2,-2.559598982E-1,-3.648735583E-2,2.653703396E-1
2.356981417E0,-5.980037898E-2,-2.519870102E-1,-6.087045744E-2,2.660427621E-1
2.366997417E0,-6.480924040E-2,-2.470118850E-1,-8.943949640E-2,2.705818407E-1
2.377012417E0,-6.843113899E-2,-2.438126206E-1,-1.134447008E-1,2.774835399E-1
2.387028417E0,-7.126221061E-2,-2.390712500E-1,-1.358157396E-1,2.840409836E-1
2.397044417E0,-7.841972262E-2,-2.324620783E-1,-1.616414785E-1,2.937962531E-1
2.407060417E0,-7.979730517E-2,-2.243340462E-1,-1.816898435E-1,2.995072177E-1
2.417076417E0,-8.880491555E-2,-2.135242671E-1,-2.036910057E-1,3.081703287E-1
2.427091417E0,-9.064017236E-2,-2.072704434E-1,-2.224443555E-1,3.172667156E-1
2.437107417E0,-9.461253881E-2,-1.971584260E-1,-2.412686646E-1,3.256279257E-1
2.447123417E0,-1.009663790E-1,-1.844016910E-1,-2.566049099E-1,3.317292165E-1
2.457139417E0,-1.047059968E-1,-1.766169965E-1,-2.722176909E-1,3.409682984E-1
2.467155417E0,-1.092133522E-1,-1.675764471E-1,-2.831246257E-1,3.466539710E-1
2.477171417E0,-1.127108857E-1,-1.554539949E-1,-2.926965654E-1,3.500585203E-1
2.487186417E0,-1.135129929E-1,-1.428379267E-1,-3.002512753E-1,3.513384425E-1
2.497202417E0,-1.116280109E-1,-1.263316423E-1,-3.087912202E-1,3.518131810E-1
2.507218417E0,-1.083147898E-1,-1.140606999E-1,-3.114329576E-1,3.489017399E-1
2.517234417E0,-1.097611561E-1,-1.018237472E-1,-3.119839728E-1,3.460485315E-1
2.527250417E0,-1.091128439E-1,-9.124889970E-2,-3.129764795E-1,3.437822729E-1
2.537265417E0,-1.023257747E-1,-7.699033618E-2,-3.058890104E-1,3.316114635E-1
2.547281417E0,-1.011312678E-1,-5.769667029E-2,-3.050683141E-1,3.265319515E-1
2.557297417E0,-8.920323104E-2,-4.499925300E-2,-2.980144024E-1,3.143162949E-1
2.567313417E0,-8.210565150E-2,-2.680884860E-2,-2.874664366E-1,3.001616307E-1
2.577329417E0,-7.113423198E-2,-1.231432799E-2,-2.730310559E-1,2.824140208E-1
2.587345417E0,-6.139146909E-2,-4.373705015E-4,-2.607909441E-1,2.679198020E-1
2.597360417E0,-5.172233284E-2,1.686066017E-2,-2.471244037E-1,2.530414047E-1
2.607376417E0,-4.106995463E-2,3.294748440E-2,-2.265581489E-1,2.325959430E-1
2.617392417E0,-2.628860995E-2,5.103274435E-2,-2.089951336E-1,2.167357790E-1
2.627408417E0,-1.264953706E-2,6.831273437E-2,-1.892163754E-1,2.015675499E-1
2.637425292E0,1.414083177E-3,8.328688890E-2,-1.649997234E-1,1.848340180E-1
2.647440292E0,1.468926109E-2,9.540726244E-2,-1.423858255E-1,1.720233805E-1
2.657456292E0,2.950229496E-2,1.134259403E-1,-1.166530401E-1,1.653594905E-1
2.667472292E0,4.347331077E-2,1.302824914E-1,-9.059225023E-2,1.645308850E-1
2.677488292E0,5.857476220E-2,1.421985477E-1,-6.077043340E-2,1.653616501E-1
2.687504292E0,7.187396288E-2,1.612686813E-1,-3.350957111E-2,1.797118401E-1
2.697520292E0,8.547312766E-2,1.744065881E-1,-9.537590668E-4,1.942272462E-1
2.707535292E0,9.584536403E-2,1.878146976E-1,2.603726648E-2,2.124585458E-1
2.717551292E0,1.106978133E-1,2.030290663E-1,5.608171970E-2,2.379495050E-1
2.727567292E0,1.192145050E-1,2.176424116E-1,8.780177683E-2,2.632289299E-1
2.737583292E0,1.287779212E-1,2.305739224E-1,1.154802740E-1,2.882425721E-1
2.747599292E0,1.345166266E-1,2.434900999E-1,1.454381198E-1,3.139018927E-1
2.757614292E0,1.406650692E-1,2.557997406E-1,1.783518642E-1,3.420958293E-1
2.767630292E0,1.469692290E-1,2.650682330E-1,2.056642622E-1,3.662770961E-1
2.777646292E0,1.489785761E-1,2.757674754E-1,2.338042855E-1,3.910329405E-1
2.787662292E0,1.496824473E-1,2.842853367E-1,2.588987052E-1,4.126154715E-1
2.797678292E0,1.522715837E-1,2.957816720E-1,2.832432091E-1,4.369212151E-1
2.807694292E0,1.499329507E-1,3.043690622E-1,3.081149459E-1,4.583178325E-1
2.817709292E0,1.490498483E-1,3.107912838E-1,3.257562518E-1,4.742617579E-1
2.827725292E0,1.425756514E-1,3.166942000E-1,3.456622958E-1,4.900055668E-1
2.837741292E0,1.406946629E-1,3.229092062E-1,3.637866974E-1,5.063655841E-1
2.847757292E0,1.300962418E-1,3.290209472E-1,3.757956624E-1,5.161416431E-1
2.857773292E0,1.256772578E-1,3.344854712E-1,3.879537880E-1,5.274309862E-1
2.867788292E0,1.153959781E-1,3.380679488E-1,3.945667446E-1,5.322490824E-1
2.877804292E0,1.056826338E-1,3.399902284E-1,4.017167985E-1,5.367853954E-1
2.887820292E0,1.002693027E-1,3.402177989E-1,4.051773250E-1,5.384893207E-1
2.897836292E0,8.795084804E-2,3.436029255E-1,4.036494792E-1,5.373371606E-1
2.907852292E0,7.925015688E-2,3.421342671E-1,4.038764536E-1,5.352126997E-1
2.917868292E0,6.862653792E-2,3.419076502E-1,3.954115808E-1,5.272198415E-1
2.927883292E0,6.077311561E-2,3.382565677E-1,3.888115883E-1,5.189270935E-1
2.937899292E0,5.402493104E-2,3.348887265E-1,3.763439953E-1,5.066596048E-1
2.947915292E0,4.446424916E-2,3.320149779E-1,3.685131669E-1,4.980090051E-1
2.957931292E0,3.968733922E-2,3.266721368E-1,3.509304225E-1,4.810841208E-1
2.967947292E0,3.233701363E-2,3.216403723E-1,3.317298293E-1,4.631877494E-1
2.977962292E0,2.533902414E-2,3.166240454E-1,3.135700226E-1,4.463395695E-1
2.987978292E0,2.164117619E-2,3.083789349E-1,2.908012867E-1,4.244187747E-1
2.997994292E0,2.196235396E-2,2.970136106E-1,2.663657069E-1,3.995624103E-1
3.008010292E0,1.786716096E-2,2.877900600E-1,2.404717803E-1,3.754584281E-1
3.018026292E0,1.747807302E-2,2.793622017E-1,2.175006866E-1,3.544788731E-1
3.028042292E0,1.861763932E-2,2.694999874E-1,1.920643002E-1,3.314597337E-1
