"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.217368833E0,1.303285062E-1,3.005536795E-1,6.195811927E-2,3.334019231E-1
1.227385833E0,9.331399947E-2,2.518261075E-1,7.547836006E-2,2.789639291E-1
1.237402833E0,6.237366050E-2,2.033795118E-1,9.592983872E-2,2.333585938E-1
1.247418833E0,2.766012214E-2,1.538722515E-1,1.091776192E-1,1.906869284E-1
1.257435833E0,-4.023237154E-3,1.079841331E-1,1.213368177E-1,1.624788687E-1
1.267452833E0,-3.302889317E-2,5.334895104E-2,1.310074031E-1,1.452582460E-1
1.277468833E0,-6.534554809E-2,5.242410116E-3,1.413532645E-1,1.558148545E-1
1.287485833E0,-9.212505072E-2,-4.494374990E-2,1.476750076E-1,1.797633820E-1
1.297502833E0,-1.173744798E-1,-9.656193852E-2,1.539952159E-1,2.163689049E-1
1.307519833E0,-1.423145980E-1,-1.406139731E-1,1.555960178E-1,2.534479335E-1
1.317535833E0,-1.587204635E-1,-1.857537478E-1,1.596530825E-1,2.918659746E-1
1.327552833E0,-1.742916703E-1,-2.273658514E-1,1.598878354E-1,3.280806862E-1
1.337569833E0,-1.917777210E-1,-2.661715746E-1,1.577511877E-1,3.640212063E-1
1.347585833E0,-2.070512623E-1,-3.037003279E-1,1.549466550E-1,3.988891829E-1
1.357602833E0,-2.199532092E-1,-3.474675119E-1,1.497199386E-1,4.376404301E-1
1.367619833E0,-2.296182513E-1,-3.839008510E-1,1.423958838E-1,4.694475396E-1
1.377636833E0,-2.423524261E-1,-4.215414226E-1,1.358455718E-1,5.048622473E-1
1.387652833E0,-2.490311861E-1,-4.557799697E-1,1.266978234E-1,5.346066319E-1
1.397669833E0,-2.556366026E-1,-4.835586250E-1,1.159964353E-1,5.591370041E-1
1.407686833E0,-2.570259273E-1,-5.056503415E-1,1.069983765E-1,5.772289388E-1
1.417703833E0,-2.583415210E-1,-5.234146714E-1,9.359761328E-2,5.911546100E-1
1.427719833E0,-2.578296959E-1,-5.368102789E-1,8.183645457E-2,6.011144924E-1
1.437736833E0,-2.570872009E-1,-5.464756489E-1,7.053826004E-2,6.080338065E-1
1.447753833E0,-2.528918982E-1,-5.513710976E-1,5.530706793E-2,6.091167960E-1
1.457769833E0,-2.489200383E-1,-5.498941541E-1,4.591169953E-2,6.053533268E-1
1.467786833E0,-2.371427566E-1,-5.441064835E-1,3.303813934E-2,5.944577958E-1
1.477803833E0,-2.288872302E-1,-5.321605802E-1,2.125551552E-2,5.796861600E-1
1.487819833E0,-2.139860988E-1,-5.163350105E-1,8.934181184E-3,5.589916933E-1
1.497836833E0,-2.091213018E-1,-4.942358434E-1,-9.426837787E-4,5.366578765E-1
1.507853833E0,-1.958205998E-1,-4.721915722E-1,-1.151085366E-2,5.113150574E-1
1.517870833E0,-1.840970963E-1,-4.494593441E-1,-1.729204506E-2,4.860087013E-1
1.527886833E0,-1.750270426E-1,-4.281523228E-1,-2.277841046E-2,4.631066110E-1
1.537903833E0,-1.654463112E-1,-4.136798978E-1,-2.371371165E-2,4.461679951E-1
1.547920833E0,-1.620712131E-1,-3.942366540E-1,-2.530197613E-2,4.270009456E-1
1.557936833E0,-1.556721628E-1,-3.852136135E-1,-2.726872079E-2,4.163735503E-1
1.567953833E0,-1.528166682E-1,-3.693358302E-1,-1.816502027E-2,4.001148054E-1
1.577970833E0,-1.473262906E-1,-3.598448634E-1,-1.569706760E-2,3.891526173E-1
1.587987833E0,-1.427448988E-1,-3.451522589E-1,-1.132267807E-2,3.736768537E-1
1.598003833E0,-1.355511695E-1,-3.232909143E-1,4.594125785E-4,3.505586198E-1
1.608020833E0,-1.277829409E-1,-2.977956533E-1,7.458153181E-3,3.241394070E-1
1.618037833E0,-1.102478877E-1,-2.727859318E-1,1.774035208E-2,2.947566478E-1
1.628053833E0,-9.357130527E-2,-2.369080335E-1,2.775889263E-2,2.562256069E-1
1.638070833E0,-7.698594034E-2,-1.969811320E-1,3.911354393E-2,2.150773598E-1
1.648087833E0,-5.862030014E-2,-1.653883904E-1,4.847967252E-2,1.820437802E-1
1.658104833E0,-4.223200306E-2,-1.364267766E-1,6.146684289E-2,1.554798387E-1
1.668120833E0,-2.976207063E-2,-1.033235118E-1,7.386843860E-2,1.304533447E-1
1.678137833E0,-1.733522676E-2,-7.996811718E-2,8.588063717E-2,1.186207979E-1
1.688154833E0,-5.314811599E-3,-5.738731474E-2,9.595420212E-2,1.119319437E-1
1.698170833E0,1.555078663E-3,-3.674967960E-2,1.054017618E-1,1.116355168E-1
1.708187833E0,1.219097245E-2,-1.451382134E-2,1.140081510E-1,1.155730475E-1
1.718204833E0,2.498266846E-2,1.628403924E-2,1.214812472E-1,1.250879574E-1
1.728220833E0,3.901107982E-2,4.508318752E-2,1.241372600E-1,1.377113556E-1
1.738237833E0,4.301647469E-2,7.314225286E-2,1.203459874E-1,1.472527179E-1
1.748254833E0,4.786505178E-2,9.487371147E-2,1.165537611E-1,1.577240106E-1
1.758271833E0,5.455544591E-2,1.129499078E-1,1.082558781E-1,1.656904146E-1
1.768287833E0,5.869389325E-2,1.366911829E-1,9.669972956E-2,1.774268589E-1
1.778304833E0,6.448866427E-2,1.556968242E-1,7.664053142E-2,1.851325469E-1
1.788321833E0,6.695443392E-2,1.753818393E-1,5.728845671E-2,1.962744330E-1
1.798337833E0,7.022133470E-2,1.952234656E-1,3.611898795E-2,2.105892178E-1
1.808354833E0,7.067337632E-2,2.131716609E-1,1.192406379E-2,2.248979022E-1
1.818371833E0,7.249817252E-2,2.279045284E-1,-1.658161171E-2,2.397319522E-1
1.828388833E0,7.453165203E-2,2.436116934E-1,-4.640757293E-2,2.589503565E-1
1.838404833E0,7.823744416E-2,2.588329911E-1,-7.564881444E-2,2.807816912E-1
1.848421833E0,8.495579660E-2,2.739482820E-1,-1.096094474E-1,3.070494741E-1
1.858438833E0,9.148453921E-2,2.888516188E-1,-1.390328556E-1,3.333688851E-1
1.868454833E0,1.024321020E-1,3.027558923E-1,-1.693072319E-1,3.616882699E-1
1.878471833E0,1.117387861E-1,3.164684772E-1,-1.980241090E-1,3.896811532E-1
1.888488833E0,1.248989031E-1,3.310583532E-1,-2.271330953E-1,4.204626168E-1
1.898504833E0,1.399769187E-1,3.474487960E-1,-2.504594326E-1,4.506041844E-1
1.908521833E0,1.607612371E-1,3.649857938E-1,-2.724552453E-1,4.830017244E-1
1.918538833E0,1.782821715E-1,3.852263689E-1,-2.878826559E-1,5.128940549E-1
1.928555833E0,1.991693527E-1,4.051504433E-1,-3.029282093E-1,5.436734431E-1
1.938571833E0,2.220285833E-1,4.206020832E-1,-3.107160926E-1,5.681085234E-1
1.948588833E0,2.448185980E-1,4.429119229E-1,-3.170490861E-1,5.971827529E-1
1.958605833E0,2.688597441E-1,4.651455879E-1,-3.169843853E-1,6.237989103E-1
1.968621833E0,2.892452478E-1,4.880501330E-1,-3.092767000E-1,6.461484527E-1
1.978638833E0,3.095473051E-1,5.109764338E-1,-2.989753187E-1,6.680588979E-1
1.988655833E0,3.298148513E-1,5.368056297E-1,-2.802167833E-1,6.895357611E-1
1.998671833E0,3.414787054E-1,5.493110418E-1,-2.634202242E-1,6.983842362E-1
2.008688833E0,3.488590121E-1,5.521429181E-1,-2.353152335E-1,6.942173085E-1
2.018705833E0,3.450080752E-1,5.526183248E-1,-2.105022818E-1,6.846377111E-1
2.028722833E0,3.367952406E-1,5.354163647E-1,-1.790713519E-1,6.573950614E-1
2.038738833E0,3.162638545E-1,5.148322582E-1,-1.501590163E-1,6.225936154E-1
2.048755833E0,2.982550263E-1,4.844316244E-1,-1.154114082E-1,5.804738173E-1
2.058773000E0,2.713515162E-1,4.488949478E-1,-8.200418204E-2,5.309077183E-1
2.068789000E0,2.437544018E-1,4.118133187E-1,-4.551237822E-2,4.807055174E-1
2.078806000E0,2.040719688E-1,3.761346638E-1,-1.302607171E-2,4.281265377E-1
2.088823000E0,1.714948416E-1,3.357983530E-1,2.136865258E-2,3.776607391E-1
2.098839000E0,1.322768629E-1,2.941174805E-1,5.472980440E-2,3.271048949E-1
2.108856000E0,9.618089348E-2,2.500771284E-1,8.476189524E-2,2.810229765E-1
2.118873000E0,6.119893491E-2,2.097781599E-1,1.149094105E-1,2.468934155E-1
2.128890000E0,2.523569018E-2,1.683145612E-1,1.424662620E-1,2.219533000E-1
2.138906000E0,-1.107065193E-2,1.254826784E-1,1.694187820E-1,2.111188897E-1
2.148923000E0,-4.400617629E-2,8.082802594E-2,1.883671284E-1,2.096470567E-1
2.158940000E0,-7.908746600E-2,3.305624053E-2,2.073538601E-1,2.243728273E-1
2.168956000E0,-1.107487455E-1,-1.226309966E-2,2.242808044E-1,2.504347170E-1
2.178973000E0,-1.396520287E-1,-6.556813419E-2,2.393111438E-1,2.847309131E-1
2.188990000E0,-1.649714261E-1,-1.103114188E-1,2.482738197E-1,3.178428387E-1
2.199006000E0,-1.854676455E-1,-1.516790986E-1,2.536677718E-1,3.489299857E-1
2.209023000E0,-2.050383389E-1,-1.907833666E-1,2.570540309E-1,3.801523223E-1
2.219040000E0,-2.140163928E-1,-2.265149951E-1,2.570633590E-1,4.039723134E-1
2.229057000E0,-2.274962664E-1,-2.596752048E-1,2.542940974E-1,4.287787905E-1
2.239073000E0,-2.333701253E-1,-2.969650328E-1,2.474148870E-1,4.515129814E-1
2.249090000E0,-2.425016314E-1,-3.336599767E-1,2.413354665E-1,4.778899755E-1
2.259107000E0,-2.471821457E-1,-3.719969690E-1,2.259258926E-1,5.005229935E-1
2.269123000E0,-2.539207041E-1,-4.065948427E-1,2.124924660E-1,5.243549734E-1
2.279140000E0,-2.538280487E-1,-4.384587705E-1,1.931904256E-1,5.422151900E-1
2.289157000E0,-2.564073801E-1,-4.656835198E-1,1.709356755E-1,5.584128315E-1
2.299173000E0,-2.517910600E-1,-4.864298105E-1,1.488788426E-1,5.676069135E-1
2.309190000E0,-2.466744334E-1,-5.041213632E-1,1.271118671E-1,5.754511722E-1
2.319207000E0,-2.389699072E-1,-5.135249496E-1,1.016853228E-1,5.754601595E-1
2.329223000E0,-2.314272821E-1,-5.221908689E-1,7.452358305E-2,5.760170612E-1
2.339240000E0,-2.252612710E-1,-5.221399665E-1,5.219031498E-2,5.710486965E-1
2.349257000E0,-2.142151892E-1,-5.196530819E-1,2.173978835E-2,5.624945255E-1
2.359274000E0,-2.023468167E-1,-5.101461411E-1,-8.954820223E-4,5.488115536E-1
2.369290000E0,-1.956755966E-1,-4.976580143E-1,-2.699792199E-2,5.354263031E-1
2.379307000E0,-1.874363124E-1,-4.828782678E-1,-4.905049503E-2,5.202977453E-1
2.389324000E0,-1.753973365E-1,-4.624474347E-1,-7.027444988E-2,4.995601603E-1
2.399340000E0,-1.667063683E-1,-4.451286197E-1,-8.811443299E-2,4.834197499E-1
2.409357000E0,-1.608434319E-1,-4.304006100E-1,-1.025913805E-1,4.707868796E-1
2.419374000E0,-1.577573568E-1,-4.161135256E-1,-1.117635742E-1,4.588343343E-1
2.429390000E0,-1.592151076E-1,-4.034956098E-1,-1.197104976E-1,4.499875118E-1
2.439407000E0,-1.572542191E-1,-3.914493322E-1,-1.243760809E-1,4.398077746E-1
2.449424000E0,-1.575816274E-1,-3.856632113E-1,-1.234531999E-1,4.345213164E-1
2.459440000E0,-1.560551077E-1,-3.704123795E-1,-1.200480759E-1,4.194878640E-1
2.469457000E0,-1.539675891E-1,-3.534933627E-1,-1.145377308E-1,4.022219135E-1
2.479474000E0,-1.454438716E-1,-3.362081051E-1,-1.028674990E-1,3.804885439E-1
2.489491000E0,-1.392455846E-1,-3.016998470E-1,-9.010115266E-2,3.442823670E-1
2.499507000E0,-1.250019372E-1,-2.744067013E-1,-7.599678636E-2,3.109662901E-1
2.509524000E0,-1.079372019E-1,-2.444768399E-1,-5.505555868E-2,2.728561514E-1
2.519541000E0,-9.407438338E-2,-2.005810291E-1,-3.700651601E-2,2.246157186E-1
2.529557000E0,-7.522413135E-2,-1.724878252E-1,-1.481066272E-2,1.887593057E-1
2.539574000E0,-5.970002711E-2,-1.440492719E-1,8.007034659E-3,1.561358338E-1
2.549591000E0,-4.378755391E-2,-1.133342087E-1,2.931744233E-2,1.249860199E-1
2.559607000E0,-3.059638850E-2,-9.027762711E-2,5.308828503E-2,1.091079967E-1
2.569624000E0,-1.824188232E-2,-6.932172924E-2,7.712266594E-2,1.052909019E-1
2.579641000E0,-6.305327173E-3,-4.389466345E-2,9.807695448E-2,1.076363676E-1
2.589657000E0,1.071102079E-2,-1.577359065E-2,1.180176884E-1,1.195479272E-1
2.599674000E0,2.530967072E-2,1.768476702E-2,1.398406923E-1,1.432087624E-1
2.609691000E0,4.062724113E-2,4.765141755E-2,1.501908004E-1,1.627221769E-1
2.619707000E0,5.331826583E-2,6.895297766E-2,1.652091742E-1,1.867924565E-1
2.629724000E0,6.047122926E-2,9.240862727E-2,1.688035280E-1,2.017194959E-1
2.639741000E0,6.306461245E-2,1.119948477E-1,1.720003933E-1,2.147187149E-1
2.649757000E0,7.296856493E-2,1.342936158E-1,1.702852547E-1,2.288148918E-1
2.659774000E0,7.602374256E-2,1.579597890E-1,1.597724259E-1,2.371879686E-1
2.669791000E0,8.195792884E-2,1.746449172E-1,1.488574594E-1,2.436729210E-1
2.679808000E0,8.369750530E-2,1.960567385E-1,1.293375492E-1,2.493425731E-1
2.689824000E0,8.115679771E-2,2.143521160E-1,1.092019901E-1,2.538864512E-1
2.699841000E0,8.380131423E-2,2.300253510E-1,8.364656568E-2,2.587103986E-1
2.709858000E0,8.444043994E-2,2.432698458E-1,5.617381260E-2,2.635638500E-1
2.719874000E0,8.430488408E-2,2.574943304E-1,2.348217741E-2,2.719596594E-1
2.729891000E0,8.713079989E-2,2.714785337E-1,-9.471931495E-3,2.852754600E-1
2.739908000E0,9.187735617E-2,2.832289040E-1,-4.580596834E-2,3.012610950E-1
2.749924000E0,9.604801238E-2,2.993653715E-1,-8.237186819E-2,3.250076476E-1
2.759941000E0,1.026899368E-1,3.101756871E-1,-1.201208457E-1,3.481137710E-1
2.769958000E0,1.155471280E-1,3.246583641E-1,-1.561678946E-1,3.783419134E-1
2.779974000E0,1.283081919E-1,3.403803408E-1,-1.876030564E-1,4.092880102E-1
2.789991000E0,1.435726732E-1,3.545967937E-1,-2.194202542E-1,4.410184197E-1
2.800008000E0,1.589225978E-1,3.699896038E-1,-2.487730831E-1,4.733252009E-1
2.810024000E0,1.789872348E-1,3.845076561E-1,-2.767799795E-1,5.064481463E-1
2.820041000E0,2.003252804E-1,4.031977355E-1,-2.958828211E-1,5.387441654E-1
2.830058000E0,2.175706178E-1,4.213441908E-1,-3.162937164E-1,5.700084350E-1
2.840074000E0,2.441710681E-1,4.400869906E-1,-3.268052042E-1,6.000814205E-1
2.850091000E0,2.688744962E-1,4.617114365E-1,-3.325200677E-1,6.293175198E-1
2.860108000E0,2.889547050E-1,4.809208214E-1,-3.342732191E-1,6.530836417E-1
2.870125000E0,3.121623993E-1,4.988699555E-1,-3.300826848E-1,6.747378564E-1
2.880141000E0,3.272734284E-1,5.129569769E-1,-3.232884109E-1,6.890197049E-1
2.890158000E0,3.386853933E-1,5.167717934E-1,-3.103854358E-1,6.914477571E-1
2.900175000E0,3.411903679E-1,5.129232407E-1,-2.912383676E-1,6.814109661E-1
2.910191000E0,3.358073533E-1,4.947718680E-1,-2.666703463E-1,6.547357127E-1
2.920208000E0,3.263840377E-1,4.725163877E-1,-2.395191491E-1,6.222280125E-1
2.930225000E0,3.064888716E-1,4.471326172E-1,-2.131329775E-1,5.824849113E-1
2.940241000E0,2.826463878E-1,4.145128727E-1,-1.777230501E-1,5.322549997E-1
2.950258000E0,2.582429349E-1,3.776501417E-1,-1.460143924E-1,4.802387383E-1
2.960275000E0,2.281670570E-1,3.430103958E-1,-1.091767550E-1,4.261876363E-1
2.970291000E0,1.983541250E-1,3.069573939E-1,-7.205355912E-2,3.725035784E-1
2.980308000E0,1.650893688E-1,2.683934867E-1,-3.402068838E-2,3.169337007E-1
2.990325000E0,1.274701506E-1,2.335673273E-1,4.955946468E-3,2.661332318E-1
3.000341000E0,9.344214201E-2,1.952055544E-1,4.161275923E-2,2.203820866E-1
3.010358000E0,5.711726844E-2,1.595065743E-1,7.599300891E-2,1.856870135E-1
3.020375000E0,1.728969254E-2,1.222353727E-1,1.093538925E-1,1.649202644E-1
3.030391000E0,-1.967541128E-2,8.041770756E-2,1.429383755E-1,1.651832579E-1
